?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILE21068	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(2796,0)-(2807,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21068	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(2946,0)-(2950,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21068	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(3858,0)-(3867,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21068	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4793,0)-(4804,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21069	Entity	GPE.ProvinceState.ProvinceState	IC001V8NY:IC001VBHL:(6587,0)-(6594,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21070	Entity	GPE.UrbanArea.City	IC001V8NY:IC001VBHL:(1497,0)-(1515,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21070	Entity	GPE.UrbanArea.City	IC001V8NY:IC001VBHL:(4890,0)-(4896,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21070	Entity	GPE.UrbanArea.City	IC001V8NY:IC001VBHL:(706,0)-(712,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21071	Entity	FAC.Building.OfficeBuilding	IC001V8NY:IC001VBHL:(4826,0)-(4896,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21071	Entity	FAC.Building.OfficeBuilding	IC001V8NY:IC001VBHL:(4841,0)-(4867,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21072	Entity	LOC	IC001V8NY:IC001VBHL:(6597,0)-(6617,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21073	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(4382,0)-(4386,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21074	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(445,0)-(452,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21074	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6066,0)-(6073,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21075	Entity	ORG.Government.Agency	IC001V8NY:IC001VBHL:(2504,0)-(2517,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21075	Entity	ORG.Government.Agency	IC001V8NY:IC001VBHL:(959,0)-(972,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel	IC001V8NY:IC001VBHL:(6293,0)-(6322,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(6282,0)-(6291,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(6650,0)-(6688,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(6690,0)-(6702,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(6707,0)-(6708,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21076	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(6720,0)-(6721,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21077	Entity	PER	IC001V8NY:IC001VBHL:(6251,0)-(6278,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21077	Entity	PER	IC001V8NY:IC001VBHL:(6458,0)-(6464,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21077	Entity	PER	IC001V8NY:IC001VBHL:(6488,0)-(6618,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8513,0)-(8514,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8529,0)-(8545,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8547,0)-(8560,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8629,0)-(8637,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8896,0)-(8897,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21078	Entity	PER.Politician	IC001V8NY:IC001VBHL:(9001,0)-(9009,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21079	Entity	FAC.Building.ApartmentBuilding	IC001V8NY:IC001VBHL:(1422,0)-(1441,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21079	Entity	FAC.Building.ApartmentBuilding	IC001V8NY:IC001VBHL:(3018,0)-(3031,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21080	Entity	ORG.MilitaryOrganization.GovernmentArmedForces	IC001V8NY:IC001VBHL:(1375,0)-(1389,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21080	Entity	ORG.MilitaryOrganization.GovernmentArmedForces	IC001V8NY:IC001VBHL:(1773,0)-(1791,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21080	Entity	ORG.MilitaryOrganization.GovernmentArmedForces	IC001V8NY:IC001VBHL:(2246,0)-(2253,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21081	Entity	ORG.Government	IC001V8NY:IC001VBHL:(1951,0)-(1958,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21081	Entity	ORG.Government	IC001V8NY:IC001VBHL:(6812,0)-(6835,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21081	Entity	ORG.Government	IC001V8NY:IC001VBHL:(8686,0)-(8693,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21082	Entity	FAC.Structure	IC001V8NY:IC001VBHL:(1137,0)-(1158,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21082	Entity	FAC.Structure	IC001V8NY:IC001VBHL:(1316,0)-(1389,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21082	Entity	FAC.Structure	IC001V8NY:IC001VBHL:(1814,0)-(1835,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21082	Entity	FAC.Structure	IC001V8NY:IC001VBHL:(4919,0)-(4940,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21082	Entity	LOC	IC001V8NY:IC001VBHL:(1296,0)-(1389,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21083	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(1344,0)-(1349,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21083	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(4716,0)-(4721,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21083	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(5921,0)-(5934,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21083	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(6143,0)-(6155,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21083	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(6916,0)-(6921,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(2574,0)-(2587,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(2590,0)-(2620,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(2834,0)-(2840,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(2915,0)-(2925,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(3811,0)-(3817,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(3823,0)-(3824,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21084	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(4724,0)-(4730,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21085	Entity	ORG.Government	IC001V8NY:IC001VBHL:(409,0)-(418,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21086	Entity	ORG.PoliticalOrganization.Court	IC001V8NY:IC001VBHL:(8354,0)-(8363,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21087	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(489,0)-(502,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21087	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6077,0)-(6090,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21087	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(7104,0)-(7117,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21088	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(429,0)-(452,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21088	Entity	PER.Politician.HeadOfGovernment	IC001V8NY:IC001VBHL:(454,0)-(471,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21089	Entity	PER.Combatant.Sniper	IC001V8NY:IC001VBHL:(1931,0)-(1958,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21089	Entity	PER.Combatant.Sniper	IC001V8NY:IC001VBHL:(2228,0)-(2253,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21089	Entity	PER.Combatant.Sniper	IC001V8NY:IC001VBHL:(2970,0)-(2984,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21090	Entity	FAC.Structure	IC001V8NY:IC001VBHL:(6545,0)-(6568,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21091	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(1258,0)-(1268,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21091	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(1860,0)-(1868,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21091	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(2493,0)-(2517,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21091	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(924,0)-(938,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21091	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(941,0)-(972,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21092	Entity	ORG.Government	IC001V8NY:IC001VBHL:(477,0)-(502,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21093	Entity	ORG.MilitaryOrganization.GovernmentArmedForces	IC001V8NY:IC001VBHL:(6673,0)-(6688,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21094	Entity	COM	IC001V8NY:IC001VBHL:(4031,0)-(4052,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21094	Entity	COM	IC001V8NY:IC001VBHL:(4584,0)-(4595,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21095	Entity	ORG.Government.Agency	IC001V8NY:IC001VBHL:(2602,0)-(2620,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21096	Entity	PER	IC001V8NY:IC001VBHL:(6967,0)-(6986,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21097	Entity	ORG.CommercialOrganization.BroadcastingCompany	IC001V8NY:IC001VBHL:(1085,0)-(1110,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21097	Entity	ORG.CommercialOrganization.BroadcastingCompany	IC001V8NY:IC001VBHL:(1113,0)-(1119,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21098	Entity	PER	IC001V8NY:IC001VBHL:(8842,0)-(8851,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21099	Entity	PER.MilitaryPersonnel	IC001V8NY:IC001VBHL:(2100,0)-(2110,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21099	Entity	PER.MilitaryPersonnel	IC001V8NY:IC001VBHL:(2113,0)-(2133,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21099	Entity	PER.MilitaryPersonnel	IC001V8NY:IC001VBHL:(2337,0)-(2351,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21100	Entity	SID.Political.Opposition	IC001V8NY:IC001VBHL:(508,0)-(536,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21100	Entity	SID.Political.Opposition	IC001V8NY:IC001VBHL:(6111,0)-(6133,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21100	Entity	SID.Political.Opposition	IC001V8NY:IC001VBHL:(8538,0)-(8545,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21101	Entity	PER.MilitaryPersonnel.MilitaryOfficer	IC001V8NY:IC001VBHL:(1353,0)-(1389,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21102	Entity	ORG.CommercialOrganization.BroadcastingCompany	IC001V8NY:IC001VBHL:(5950,0)-(5981,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21103	Entity	LOC	IC001V8NY:IC001VBHL:(4474,0)-(4480,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21104	Entity	ORG.Government	IC001V8NY:IC001VBHL:(849,0)-(872,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21105	Entity	PER	IC001V8NY:IC001VBHL:(6932,0)-(6965,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21105	Entity	PER	IC001V8NY:IC001VBHL:(7050,0)-(7052,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21106	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(4272,0)-(4284,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21107	Entity	ORG.Government	IC001V8NY:IC001VBHL:(6049,0)-(6090,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21108	Entity	PER	IC001V8NY:IC001VBHL:(4420,0)-(4444,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21109	Entity	PER.MilitaryPersonnel	IC001V8NY:IC001VBHL:(2017,0)-(2097,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21110	Entity	PER.Politician	IC001V8NY:IC001VBHL:(8579,0)-(8626,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21111	Entity	PER	IC001V8NY:IC001VBHL:(8767,0)-(8793,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(1512,0)-(1515,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(1782,0)-(1791,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(4124,0)-(4133,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(5972,0)-(5981,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6124,0)-(6133,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6614,0)-(6617,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6827,0)-(6835,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21112	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(6955,0)-(6965,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21113	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(4288,0)-(4312,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21114	Entity	PER	IC001V8NY:IC001VBHL:(1794,0)-(1796,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21115	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(4101,0)-(4110,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21115	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(4113,0)-(4151,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21115	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(4708,0)-(4712,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21116	Entity	PER	IC001V8NY:IC001VBHL:(6990,0)-(7019,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21117	Entity	COM	IC001V8NY:IC001VBHL:(9014,0)-(9026,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21118	Entity	GPE.Country.Country	IC001V8NY:IC001VBHL:(1107,0)-(1110,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21119	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(2021,0)-(2025,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21120	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(2649,0)-(2656,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21121	Entity	FAC.Building	IC001V8NY:IC001VBHL:(8513,0)-(8524,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21122	Entity	LOC.GeographicPoint	IC001V8NY:IC001VBHL:(4530,0)-(4538,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21123	Entity	PER.ProfessionalPosition.Minister	IC001V8NY:IC001VBHL:(4752,0)-(4769,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21124	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(1030,0)-(1033,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21125	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(2859,0)-(2860,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21125	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(3851,0)-(3853,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21126	Entity	PER.ProfessionalPosition	IC001V8NY:IC001VBHL:(802,0)-(811,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21127	Entity	WEA.Bomb	IC001V8NY:IC001VBHL:(2859,0)-(2912,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21128	Entity	PER.ProfessionalPosition.Spokesperson	IC001V8NY:IC001VBHL:(655,0)-(665,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21129	Entity	PER	IC001V8NY:IC001VBHL:(746,0)-(755,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21130	Entity	PER	IC001V8NY:IC001VBHL:(1749,0)-(1791,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21131	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(4235,0)-(4244,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21132	Entity	VAL.Number.Number	IC001V8NY:IC001VBHL:(4901,0)-(4907,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21133	Entity	FAC	IC001V8NY:IC001VBHL:(4004,0)-(4021,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21134	Entity	FAC.Installation.Airport	IC001V8NY:IC001VBHL:(3986,0)-(4000,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21135	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(3851,0)-(3867,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21136	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4786,0)-(4804,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21137	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4200,0)-(4225,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21137	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4314,0)-(4316,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21138	Entity	COM	IC001V8NY:IC001VBHL:(3890,0)-(3979,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21139	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(1124,0)-(1126,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21140	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4507,0)-(4526,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21140	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4530,0)-(4531,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21141	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(2312,0)-(2326,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21142	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(1392,0)-(1400,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21142	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(2988,0)-(2997,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21143	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(1271,0)-(1280,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21144	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(4138,0)-(4151,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21145	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(1977,0)-(1985,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21145	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(2200,0)-(2207,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21147	Entity	VEH.Aircraft.Drone	IC001V8NY:IC001VBHL:(1184,0)-(1186,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21055	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(420,0)-(424,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21056	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(420,0)-(424,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21056	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(5988,0)-(5996,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21057	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(420,0)-(424,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21058	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(6338,0)-(6345,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21058	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(6853,0)-(6857,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21059	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001V8NY:IC001VBHL:(8563,0)-(8570,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21060	Relation	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility	IC001V8NY:IC001VBHL:(8695,0)-(8710,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21060	Relation	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility	IC001V8NY:IC001VBHL:(8899,0)-(8908,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21061	Relation	GeneralAffiliation.Sponsorship.AdvisePlanOrganize	IC001V8NY:IC001VBHL:(8593,0)-(8613,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21062	Relation	Physical.LocatedNear	IC001V8NY:IC001VBHL:(1805,0)-(1809,0)	"1.0"	"1.0"	"1.0"
