?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(2552,0)-(2562,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3049,0)-(3074,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3049,0)-(3074,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3129,0)-(3154,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3129,0)-(3154,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3295,0)-(3307,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(334,0)-(348,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3377,0)-(3378,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3416,0)-(3422,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3724,0)-(3734,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(463,0)-(473,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(463,0)-(473,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(4718,0)-(4728,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(476,0)-(497,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(4772,0)-(4775,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5049,0)-(5053,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5166,0)-(5176,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5248,0)-(5251,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5381,0)-(5391,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5518,0)-(5528,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5558,0)-(5559,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5565,0)-(5589,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5646,0)-(5647,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5853,0)-(5863,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5865,0)-(5866,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(6083,0)-(6086,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20542	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(811,0)-(821,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20543	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(1083,0)-(1108,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20543	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(727,0)-(751,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20544	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(1479,0)-(1490,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20544	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(2370,0)-(2375,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20544	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(5764,0)-(5769,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20545	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(2358,0)-(2364,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20546	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(3288,0)-(3292,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20546	Entity	MHI.Disease.Disease	JC002YFXO:JC002YGFT:(6114,0)-(6118,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20547	Entity	COM.Equipment.MedicalEquipment	JC002YFXO:JC002YGFT:(2480,0)-(2487,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20547	Entity	COM.Equipment.MedicalEquipment	JC002YFXO:JC002YGFT:(2500,0)-(2514,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20548	Entity	COM.Equipment.MedicalEquipment	JC002YFXO:JC002YGFT:(1426,0)-(1432,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20549	Entity	ORG.Government	JC002YFXO:JC002YGFT:(2221,0)-(2255,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20550	Entity	ORG.Government	JC002YFXO:JC002YGFT:(5269,0)-(5282,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20551	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(297,0)-(307,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20552	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(1356,0)-(1372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20553	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(1810,0)-(1839,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20554	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(1964,0)-(1996,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20555	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(2280,0)-(2288,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20556	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(2309,0)-(2320,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20556	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(3252,0)-(3271,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20557	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(2322,0)-(2345,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20558	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(3477,0)-(3484,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20558	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(5115,0)-(5122,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20559	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(6000,0)-(6014,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20560	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(361,0)-(365,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20561	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(1378,0)-(1381,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20562	Entity	VAL.Number.Number	JC002YFXO:JC002YGFT:(3233,0)-(3235,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20563	Entity	PER.Politician.Governor	JC002YFXO:JC002YGFT:(3656,0)-(3663,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20563	Entity	PER.Politician.Governor	JC002YFXO:JC002YGFT:(3863,0)-(3870,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20563	Entity	PER.Politician.Governor	JC002YFXO:JC002YGFT:(3873,0)-(3888,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20563	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(3890,0)-(3937,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20564	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(1216,0)-(1228,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20565	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(2802,0)-(2840,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20566	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(3012,0)-(3024,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20567	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(1276,0)-(1287,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20567	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(1402,0)-(1411,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20568	Entity	LOC.Position.Region	JC002YFXO:JC002YGFT:(2826,0)-(2840,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(2566,0)-(2576,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(2781,0)-(2789,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(3753,0)-(3805,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(3808,0)-(3822,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(511,0)-(525,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(511,0)-(525,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20569	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(528,0)-(537,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(1112,0)-(1113,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(1149,0)-(1149,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(1749,0)-(1754,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(1799,0)-(1804,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(2857,0)-(2862,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(880,0)-(891,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20570	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(894,0)-(941,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20571	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(1841,0)-(1857,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20571	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(1860,0)-(1898,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20571	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(2741,0)-(2749,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20571	Entity	PER.ProfessionalPosition.Minister	JC002YFXO:JC002YGFT:(2843,0)-(2851,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20572	Entity	PER.ProfessionalPosition.Spokesperson	JC002YFXO:JC002YGFT:(5596,0)-(5619,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20573	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(3489,0)-(3495,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20573	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(3588,0)-(3591,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20573	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(409,0)-(415,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20574	Entity	PER	JC002YFXO:JC002YGFT:(5310,0)-(5320,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20575	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(1905,0)-(1919,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20575	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(1922,0)-(1947,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20576	Entity	PER.ProfessionalPosition.MedicalPersonnel	JC002YFXO:JC002YGFT:(4750,0)-(4764,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20577	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(3183,0)-(3188,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20577	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(3183,0)-(3188,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20577	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(3566,0)-(3571,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20577	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(3646,0)-(3654,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20577	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(3774,0)-(3779,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20578	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(5260,0)-(5266,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20579	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(937,0)-(941,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20580	Entity	GPE.ProvinceState.ProvinceState	JC002YFXO:JC002YGFT:(1892,0)-(1898,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(4788,0)-(4804,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(4788,0)-(4804,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(4872,0)-(4878,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(5026,0)-(5029,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(5057,0)-(5059,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(5099,0)-(5101,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(5732,0)-(5745,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20581	Entity	PER	JC002YFXO:JC002YGFT:(754,0)-(789,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20582	Entity	PER	JC002YFXO:JC002YGFT:(638,0)-(651,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20583	Entity	PER	JC002YFXO:JC002YGFT:(1378,0)-(1397,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20583	Entity	PER	JC002YFXO:JC002YGFT:(1383,0)-(1397,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20583	Entity	PER	JC002YFXO:JC002YGFT:(1681,0)-(1686,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20583	Entity	PER	JC002YFXO:JC002YGFT:(3316,0)-(3323,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20584	Entity	MON	JC002YFXO:JC002YGFT:(2470,0)-(2474,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20585	Entity	PER	JC002YFXO:JC002YGFT:(662,0)-(670,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20586	Entity	PER	JC002YFXO:JC002YGFT:(3508,0)-(3529,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20587	Entity	PER	JC002YFXO:JC002YGFT:(3969,0)-(3976,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20588	Entity	PER	JC002YFXO:JC002YGFT:(4065,0)-(4094,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20589	Entity	PER	JC002YFXO:JC002YGFT:(5919,0)-(5927,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20590	Entity	PER	JC002YFXO:JC002YGFT:(5353,0)-(5353,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(1554,0)-(1562,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(2607,0)-(2613,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(377,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(389,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(389,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(389,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(389,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20591	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(389,0)-(395,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20592	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(3216,0)-(3222,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20592	Entity	GPE.UrbanArea.City	JC002YFXO:JC002YGFT:(3216,0)-(3222,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20593	Entity	PER	JC002YFXO:JC002YGFT:(3095,0)-(3097,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20593	Entity	PER	JC002YFXO:JC002YGFT:(3233,0)-(3242,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20593	Entity	PER	JC002YFXO:JC002YGFT:(3233,0)-(3242,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20593	Entity	PER	JC002YFXO:JC002YGFT:(3233,0)-(3242,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20594	Entity	PER	JC002YFXO:JC002YGFT:(1575,0)-(1589,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20540	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	JC002YFXO:JC002YGFT:(604,0)-(610,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20541	Relation	Measurement.Size.Count	JC002YFXO:JC002YGFT:(361,0)-(372,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20542	Relation	Measurement.Size.Count	JC002YFXO:JC002YGFT:(1378,0)-(1397,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20543	Relation	Evaluate.Sentiment.Negative	JC002YFXO:JC002YGFT:(5355,0)-(5370,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20544	Relation	Measurement.Size.Count	JC002YFXO:JC002YGFT:(3233,0)-(3242,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20540	Event	ArtifactExistence.Shortage.Shortage	JC002YFXO:JC002YGFT:(2462,0)-(2465,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20540	Event	ArtifactExistence.Shortage.Shortage	JC002YFXO:JC002YGFT:(2462,0)-(2465,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20541	Event	Conflict.Attack.BiologicalChemicalPoisonAttack	JC002YFXO:JC002YGFT:(6091,0)-(6100,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20541	Event	Conflict.Attack.BiologicalChemicalPoisonAttack	JC002YFXO:JC002YGFT:(615,0)-(623,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20542	Event	Contact.MediaStatement	JC002YFXO:JC002YGFT:(1771,0)-(1786,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20542	Event	Contact.MediaStatement	JC002YFXO:JC002YGFT:(2937,0)-(2952,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20543	Event	Disaster.DiseaseOutbreak.DiseaseOutbreak	JC002YFXO:JC002YGFT:(3037,0)-(3044,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20546	Event	Movement.TransportPerson.Hide	JC002YFXO:JC002YGFT:(2802,0)-(2812,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20547	Event	Disaster.DiseaseOutbreak.DiseaseOutbreak	JC002YFXO:JC002YGFT:(1204,0)-(1211,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20548	Event	Disaster.DiseaseOutbreak.DiseaseOutbreak	JC002YFXO:JC002YGFT:(3104,0)-(3111,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20549	Event	Disaster.DiseaseOutbreak.DiseaseOutbreak	JC002YFXO:JC002YGFT:(5257,0)-(5258,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20550	Event	Disaster.DiseaseOutbreak.DiseaseOutbreak	JC002YFXO:JC002YGFT:(5940,0)-(5948,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20551	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(354,0)-(359,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20552	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(441,0)-(446,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20553	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(702,0)-(707,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20554	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(1580,0)-(1589,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20555	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(1065,0)-(1070,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20555	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(4800,0)-(4804,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20555	Event	Life.Die.NonviolentDeath	JC002YFXO:JC002YGFT:(563,0)-(568,0)	"1.0"	"1.0"	"1.0"
