?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILE20320	Entity	PER.Politician.HeadOfGovernment	IC001VAPK:IC001VBFN:(469,0)-(471,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20320	Entity	PER.Politician.HeadOfGovernment	IC001VAPK:IC001VBFN:(618,0)-(626,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20320	Entity	PER.Politician.HeadOfGovernment	IC001VAPK:IC001VBFN:(752,0)-(753,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20321	Entity	FAC.Installation.MilitaryInstallation	IC001VAPK:IC001VBFN:(947,0)-(961,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(2745,0)-(2800,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(2823,0)-(2842,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(2845,0)-(2847,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(2854,0)-(2858,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(2963,0)-(2971,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20322	Entity	ORG.MilitaryOrganization.NonGovernmentMilitia	IC001VAPK:IC001VBFN:(3038,0)-(3042,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20323	Entity	VAL.Number.Number	IC001VAPK:IC001VBFN:(427,0)-(434,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20324	Entity	VAL.Number.Number	IC001VAPK:IC001VBFN:(2303,0)-(2307,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20325	Entity	VAL.Number.Number	IC001VAPK:IC001VBFN:(864,0)-(866,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20326	Entity	VAL.Number.Number	IC001VAPK:IC001VBFN:(2876,0)-(2878,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20327	Entity	PER.Combatant.Sniper	IC001VAPK:IC001VBFN:(3085,0)-(3102,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20328	Entity	PER.Protester	IC001VAPK:IC001VBFN:(980,0)-(986,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20329	Entity	PER	IC001VAPK:IC001VBFN:(169,0)-(180,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20329	Entity	PER	IC001VAPK:IC001VBFN:(469,0)-(476,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20329	Entity	PER	IC001VAPK:IC001VBFN:(479,0)-(490,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20330	Entity	PER	IC001VAPK:IC001VBFN:(716,0)-(743,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20331	Entity	PER	IC001VAPK:IC001VBFN:(775,0)-(795,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20332	Entity	PER.MilitaryPersonnel	IC001VAPK:IC001VBFN:(427,0)-(446,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20333	Entity	PER	IC001VAPK:IC001VBFN:(1097,0)-(1107,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20334	Entity	PER	IC001VAPK:IC001VBFN:(2256,0)-(2267,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20335	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(901,0)-(903,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20336	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(3019,0)-(3029,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20337	Entity	PER.MilitaryPersonnel	IC001VAPK:IC001VBFN:(2303,0)-(2329,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20338	Entity	PER	IC001VAPK:IC001VBFN:(864,0)-(879,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20339	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(2228,0)-(2234,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20339	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(2236,0)-(2248,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20339	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(2274,0)-(2277,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20339	Entity	PER.Combatant	IC001VAPK:IC001VBFN:(2670,0)-(2681,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20340	Entity	ORG.Government	IC001VAPK:IC001VBFN:(2380,0)-(2432,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20341	Entity	FAC.Structure	IC001VAPK:IC001VBFN:(2918,0)-(2937,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20342	Entity	ORG.Government	IC001VAPK:IC001VBFN:(1166,0)-(1176,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20342	Entity	ORG.Government	IC001VAPK:IC001VBFN:(30,0)-(31,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20342	Entity	ORG.Government	IC001VAPK:IC001VBFN:(5,0)-(15,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20343	Entity	ORG.Government	IC001VAPK:IC001VBFN:(3085,0)-(3094,0)	"1.0"	"1.0"	"1.0"
cluster-NILE20344	Entity	PER	IC001VAPK:IC001VBFN:(839,0)-(858,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20310	Relation	OrganizationAffiliation.Leadership.HeadOfState	IC001VAPK:IC001VBFN:(103,0)-(111,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20311	Relation	OrganizationAffiliation.Leadership.HeadOfState	IC001VAPK:IC001VBFN:(811,0)-(816,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20312	Relation	OrganizationAffiliation.Founder.Founder	IC001VAPK:IC001VBFN:(2975,0)-(2980,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20313	Relation	OrganizationAffiliation.EmploymentMembership.Employment	IC001VAPK:IC001VBFN:(839,0)-(858,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20314	Relation	OrganizationAffiliation.EmploymentMembership.Employment	IC001VAPK:IC001VBFN:(2309,0)-(2310,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20315	Relation	OrganizationAffiliation.EmploymentMembership.Employment	IC001VAPK:IC001VBFN:(3085,0)-(3094,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20316	Relation	OrganizationAffiliation.EmploymentMembership.Employment	IC001VAPK:IC001VBFN:(1089,0)-(1095,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20317	Relation	Measurement.Size.Count	IC001VAPK:IC001VBFN:(2876,0)-(2878,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20318	Relation	Measurement.Size.Count	IC001VAPK:IC001VBFN:(864,0)-(866,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20319	Relation	Measurement.Size.Count	IC001VAPK:IC001VBFN:(2303,0)-(2307,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20320	Relation	Measurement.Size.Count	IC001VAPK:IC001VBFN:(427,0)-(434,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20322	Relation	ResponsibilityBlame.AssignBlame.AssignBlame	IC001VAPK:IC001VBFN:(673,0)-(684,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20310	Event	Movement.TransportPerson.EvacuationRescue	IC001VAPK:IC001VBFN:(410,0)-(421,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20311	Event	Medical.Intervention.Intervention	IC001VAPK:IC001VBFN:(2368,0)-(2376,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20312	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	IC001VAPK:IC001VBFN:(1040,0)-(1047,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20313	Event	Life.Injure.InjuryCausedByViolentEvents	IC001VAPK:IC001VBFN:(2336,0)-(2342,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20314	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(224,0)-(233,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20314	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(2453,0)-(2458,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20314	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(2872,0)-(2874,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20314	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(318,0)-(322,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20314	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(694,0)-(699,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20315	Event	Conflict.Attack	IC001VAPK:IC001VBFN:(937,0)-(942,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20316	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001VAPK:IC001VBFN:(1009,0)-(1016,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20317	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001VAPK:IC001VBFN:(891,0)-(898,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20318	Event	Conflict.Attack.Bombing	IC001VAPK:IC001VBFN:(3044,0)-(3064,0)	"1.0"	"1.0"	"1.0"
