?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILE21720	Entity	PER	KC003A7C4:KC003ADUG:(73,0)-(78,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21720	Entity	PER	KC003A7C4:KC003ADUG:(923,0)-(949,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21721	Entity	VAL.Number.Number	KC003A7C4:KC003ADUG:(603,0)-(611,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21722	Entity	PER.Politician	KC003A7C4:KC003ADUG:(515,0)-(523,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21722	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(502,0)-(511,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21722	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(525,0)-(539,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21723	Entity	VAL.Number.Number	KC003A7C4:KC003ADUG:(1858,0)-(1870,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21724	Entity	VAL.Number.Number	KC003A7C4:KC003ADUG:(4710,0)-(4724,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21725	Entity	PER	KC003A7C4:KC003ADUG:(4710,0)-(4733,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1317,0)-(1584,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1321,0)-(1323,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1325,0)-(1327,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1438,0)-(1454,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(15,0)-(42,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1777,0)-(1789,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(19,0)-(31,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(294,0)-(324,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(327,0)-(329,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(3433,0)-(3463,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(3466,0)-(3468,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(4400,0)-(4421,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21726	Entity	ORG.Government	KC003A7C4:KC003ADUG:(661,0)-(691,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21727	Entity	PER	KC003A7C4:KC003ADUG:(2339,0)-(2340,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21727	Entity	PER.Politician	KC003A7C4:KC003ADUG:(2349,0)-(2359,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21727	Entity	PER.Politician	KC003A7C4:KC003ADUG:(2361,0)-(2376,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21728	Entity	FAC.Way.Street	KC003A7C4:KC003ADUG:(1217,0)-(1226,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21728	Entity	FAC.Way.Street	KC003A7C4:KC003ADUG:(1688,0)-(1734,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21728	Entity	FAC.Way.Street	KC003A7C4:KC003ADUG:(4521,0)-(4530,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21729	Entity	PER.Politician	KC003A7C4:KC003ADUG:(3608,0)-(3617,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21730	Entity	PER	KC003A7C4:KC003ADUG:(1102,0)-(1106,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21730	Entity	PER	KC003A7C4:KC003ADUG:(2761,0)-(2769,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21730	Entity	PER	KC003A7C4:KC003ADUG:(935,0)-(949,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21730	Entity	PER	KC003A7C4:KC003ADUG:(978,0)-(1011,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21731	Entity	VAL.Number.Number	KC003A7C4:KC003ADUG:(978,0)-(999,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21732	Entity	ORG.Government	KC003A7C4:KC003ADUG:(546,0)-(571,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21732	Entity	ORG.Government.Council	KC003A7C4:KC003ADUG:(694,0)-(696,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21732	Entity	ORG.Government.Council	KC003A7C4:KC003ADUG:(851,0)-(853,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21733	Entity	PER.Police	KC003A7C4:KC003ADUG:(1836,0)-(1855,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21734	Entity	PER.Politician	KC003A7C4:KC003ADUG:(2272,0)-(2292,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21734	Entity	PER.Politician	KC003A7C4:KC003ADUG:(2294,0)-(2308,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21735	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(3035,0)-(3050,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21736	Entity	PER	KC003A7C4:KC003ADUG:(1894,0)-(1925,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21737	Entity	ORG.Government	KC003A7C4:KC003ADUG:(217,0)-(236,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21737	Entity	ORG.Government	KC003A7C4:KC003ADUG:(4846,0)-(4851,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21738	Entity	ORG.Government	KC003A7C4:KC003ADUG:(2909,0)-(2930,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(1,0)-(6,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(1275,0)-(1276,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(1287,0)-(1292,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(145,0)-(158,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(1470,0)-(1482,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(15,0)-(16,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(160,0)-(161,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(2688,0)-(2693,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(2824,0)-(2829,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(379,0)-(391,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(4737,0)-(4750,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(4791,0)-(4796,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(4857,0)-(4858,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21739	Entity	PER.Politician.HeadOfGovernment	KC003A7C4:KC003ADUG:(4881,0)-(4882,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(104,0)-(112,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(227,0)-(236,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(2921,0)-(2930,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(3220,0)-(3228,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(3749,0)-(3759,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(4472,0)-(4478,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21740	Entity	GPE.Country.Country	KC003A7C4:KC003ADUG:(576,0)-(584,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21741	Entity	PER	KC003A7C4:KC003ADUG:(2596,0)-(2612,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21741	Entity	PER	KC003A7C4:KC003ADUG:(2627,0)-(2628,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21741	Entity	PER	KC003A7C4:KC003ADUG:(2834,0)-(2852,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21741	Entity	PER	KC003A7C4:KC003ADUG:(2857,0)-(2865,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21742	Entity	ORG.Government	KC003A7C4:KC003ADUG:(1989,0)-(1999,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Ideological.Ideological	KC003A7C4:KC003ADUG:(1015,0)-(1026,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(1378,0)-(1389,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(1823,0)-(1832,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(2029,0)-(2037,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(2284,0)-(2292,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(2424,0)-(2435,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21743	Entity	SID.Political.Opposition	KC003A7C4:KC003ADUG:(3206,0)-(3217,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21744	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(833,0)-(853,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21744	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(856,0)-(869,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21744	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(872,0)-(874,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21745	Entity	ORG.Government	KC003A7C4:KC003ADUG:(4824,0)-(4851,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21746	Entity	PER.Politician	KC003A7C4:KC003ADUG:(1434,0)-(1454,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21746	Entity	PER.Politician	KC003A7C4:KC003ADUG:(272,0)-(324,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21746	Entity	PER.Politician	KC003A7C4:KC003ADUG:(3410,0)-(3463,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21747	Entity	PER	KC003A7C4:KC003ADUG:(1531,0)-(1544,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21747	Entity	PER	KC003A7C4:KC003ADUG:(2453,0)-(2467,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21747	Entity	PER	KC003A7C4:KC003ADUG:(3290,0)-(3295,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21748	Entity	PER	KC003A7C4:KC003ADUG:(3188,0)-(3217,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21749	Entity	ORG.CommercialOrganization	KC003A7C4:KC003ADUG:(3079,0)-(3088,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21750	Entity	BAL.PaperBallot.PaperBallot	KC003A7C4:KC003ADUG:(2526,0)-(2593,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21751	Entity	VAL.Number.Number	KC003A7C4:KC003ADUG:(1656,0)-(1660,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21752	Entity	PER.Protester	KC003A7C4:KC003ADUG:(1656,0)-(1675,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21752	Entity	PER.Protester	KC003A7C4:KC003ADUG:(1823,0)-(1832,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21753	Entity	PER	KC003A7C4:KC003ADUG:(3623,0)-(3662,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21754	Entity	PER	KC003A7C4:KC003ADUG:(3251,0)-(3263,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21755	Entity	PER	KC003A7C4:KC003ADUG:(2244,0)-(2263,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21756	Entity	PER	KC003A7C4:KC003ADUG:(1948,0)-(1961,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21757	Entity	PER.ProfessionalPosition	KC003A7C4:KC003ADUG:(3299,0)-(3341,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21705	Relation	Measurement.Size.Percentage	KC003A7C4:KC003ADUG:(2446,0)-(2448,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21706	Relation	Measurement.Size.Percentage	KC003A7C4:KC003ADUG:(2757,0)-(2759,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21707	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(2209,0)-(2210,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21708	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(3414,0)-(3416,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21709	Relation	Measurement.Size.Percentage	KC003A7C4:KC003ADUG:(1093,0)-(1096,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21710	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(987,0)-(999,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21711	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(1121,0)-(1130,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21712	Relation	Measurement.Size.Percentage	KC003A7C4:KC003ADUG:(923,0)-(929,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21713	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(603,0)-(611,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21714	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(2507,0)-(2511,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21715	Relation	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen	KC003A7C4:KC003ADUG:(573,0)-(574,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21716	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(1656,0)-(1660,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21717	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(2054,0)-(2059,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21718	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(1867,0)-(1870,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21719	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	KC003A7C4:KC003ADUG:(2284,0)-(2292,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21720	Relation	OrganizationAffiliation.Leadership.Government	KC003A7C4:KC003ADUG:(836,0)-(845,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21721	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(4604,0)-(4608,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21722	Relation	Measurement.Size.Count	KC003A7C4:KC003ADUG:(4720,0)-(4724,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21723	Relation	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen	KC003A7C4:KC003ADUG:(227,0)-(236,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21724	Relation	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen	KC003A7C4:KC003ADUG:(2921,0)-(2930,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21725	Relation	OrganizationAffiliation.Leadership	KC003A7C4:KC003ADUG:(3020,0)-(3033,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21705	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(2221,0)-(2230,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21705	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(1928,0)-(1944,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21705	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(2064,0)-(2073,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21705	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(2221,0)-(2230,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21705	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(758,0)-(763,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21706	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(4697,0)-(4706,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21706	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(4697,0)-(4706,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21707	Event	Contact.PublicStatementInPerson.Broadcast	KC003A7C4:KC003ADUG:(3060,0)-(3072,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(1635,0)-(1641,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(1645,0)-(1653,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(1801,0)-(1815,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(1801,0)-(1815,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(768,0)-(777,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21708	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(93,0)-(99,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21709	Event	Personnel.Elect	KC003A7C4:KC003ADUG:(1422,0)-(1429,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21709	Event	Personnel.Elect	KC003A7C4:KC003ADUG:(263,0)-(268,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21709	Event	Personnel.Elect	KC003A7C4:KC003ADUG:(3396,0)-(3406,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21710	Event	Life.Injure.InjuryCausedByViolentEvents	KC003A7C4:KC003ADUG:(1974,0)-(1980,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21711	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	KC003A7C4:KC003ADUG:(1207,0)-(1215,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21711	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	KC003A7C4:KC003ADUG:(4505,0)-(4519,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21712	Event	Life.Die.DeathCausedByViolentEvents	KC003A7C4:KC003ADUG:(4626,0)-(4632,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21713	Event	Contact.CommandOrder	KC003A7C4:KC003ADUG:(4782,0)-(4786,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21714	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	KC003A7C4:KC003ADUG:(1741,0)-(1749,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21714	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	KC003A7C4:KC003ADUG:(743,0)-(751,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21714	Event	Movement.TransportPerson	KC003A7C4:KC003ADUG:(1677,0)-(1684,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21715	Event	Conflict.Attack	KC003A7C4:KC003ADUG:(4537,0)-(4545,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21716	Event	Contact.PublicStatementInPerson	KC003A7C4:KC003ADUG:(2317,0)-(2331,0)	"1.0"	"1.0"	"1.0"
