?cluster	?sa_month	?sa_day	?sa_year	?sb_month	?sb_day	?sb_year	?ea_month	?ea_day	?ea_year	?eb_month	?eb_day	?eb_year
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20067>				"08"	"05"	"2018"				"08"	"05"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20068>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20069>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20070>				"08"	"04"	"2018"						
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20071>	"08"	"05"	"2018"	"08"	"05"	"2018"	"08"	"05"	"2018"	"08"	"05"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20072>	"08"	"04"	"2018"				"08"	"04"	"2018"			
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20073>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20074>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20075>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20076>	"08"	"04"	"2018"	"08"	"04"	"2018"						
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20077>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20078>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20079>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20080>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20081>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20082>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20083>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20084>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20085>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20086>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20087>	"08"	"05"	"2018"	"08"	"05"	"2018"	"08"	"05"	"2018"	"08"	"05"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20088>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20089>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20090>	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"	"08"	"04"	"2018"
