?metatype	?subject	?predicate	?object	?predicate_justification	?argument_assertion_confidence	?predicate_justification_confidence
Event	cluster-NILV22345	Life.Injure.IllnessDegredationSickness_Disease	cluster-NILE22349	JC002YC3Z:JC002YEMF:(1396,0)-(1419,0)	"1.0"	"1.0"
Event	cluster-NILV22345	Life.Injure.IllnessDegredationSickness_Disease	cluster-NILE22350	JC002YC3Z:JC002YEMF:(1396,0)-(1419,0)	"1.0"	"1.0"
Event	cluster-NILV22345	Life.Injure.IllnessDegredationSickness_Disease	cluster-NILE22351	JC002YC3Z:JC002YEMF:(1396,0)-(1419,0)	"1.0"	"1.0"
Event	cluster-NILV22345	Life.Injure.IllnessDegredationSickness_Victim	cluster-NILE22348	JC002YC3Z:JC002YEMF:(1396,0)-(1419,0)	"1.0"	"1.0"
Event	cluster-NILV22346	Medical.Intervention.Intervention_Patient	cluster-NILE22348	JC002YC3Z:JC002YEMF:(1207,0)-(1215,0)	"1.0"	"1.0"
Event	cluster-NILV22346	Medical.Intervention.Intervention_Place	cluster-NILE22340	JC002YC3Z:JC002YEMF:(1207,0)-(1215,0)	"1.0"	"1.0"
Relation	cluster-NILR22340	Measurement.Size.Count_EntityOrFiller	cluster-NILE22348	JC002YC3Z:JC002YEMF:(1370,0)-(1375,0)	"1.0"	"1.0"
Relation	cluster-NILR22340	Measurement.Size.Count_Measurement	cluster-NILE22361	JC002YC3Z:JC002YEMF:(1370,0)-(1375,0)	"1.0"	"1.0"
Relation	cluster-NILR22341	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE22342	JC002YC3Z:JC002YEMF:(78,0)-(96,0)	"1.0"	"1.0"
Relation	cluster-NILR22341	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE22346	JC002YC3Z:JC002YEMF:(78,0)-(96,0)	"1.0"	"1.0"
Relation	cluster-NILR22342	OrganizationAffiliation.Leadership.Government_GovernmentBodyOrGPE	cluster-NILE22343	JC002YC3Z:JC002YEMF:(1034,0)-(1056,0)	"1.0"	"1.0"
Relation	cluster-NILR22342	OrganizationAffiliation.Leadership.Government_Leader	cluster-NILE22345	JC002YC3Z:JC002YEMF:(1034,0)-(1056,0)	"1.0"	"1.0"
Relation	cluster-NILR22343	Physical.LocatedNear_EntityOrFiller	cluster-NILE22340	JC002YC3Z:JC002YEMF:(797,0)-(797,0)	"1.0"	"1.0"
Relation	cluster-NILR22343	Physical.LocatedNear_Place	cluster-NILE22341	JC002YC3Z:JC002YEMF:(797,0)-(797,0)	"1.0"	"1.0"
Relation	cluster-NILR22344	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE22352	JC002YC3Z:JC002YEMF:(736,0)-(746,0)	"1.0"	"1.0"
Relation	cluster-NILR22344	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV22341	JC002YC3Z:JC002YEMF:(736,0)-(746,0)	"1.0"	"1.0"
Relation	cluster-NILR22345	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE22358	JC002YC3Z:JC002YEMF:(235,0)-(252,0)	"1.0"	"1.0"
Relation	cluster-NILR22345	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV22341	JC002YC3Z:JC002YEMF:(235,0)-(252,0)	"1.0"	"1.0"
