metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	similarity
Entity	system	cluster-NILE20471	system	cluster-NILE20509	0
Entity	system	cluster-NILE20472	system	cluster-NILE20470	0
Entity	system	cluster-NILE20472	system	cluster-NILE20471	0
Entity	system	cluster-NILE20472	system	cluster-NILE20472	1
Entity	system	cluster-NILE20472	system	cluster-NILE20473	0
Entity	system	cluster-NILE20472	system	cluster-NILE20474	0
Entity	system	cluster-NILE20472	system	cluster-NILE20475	0
Entity	system	cluster-NILE20472	system	cluster-NILE20476	0
Entity	system	cluster-NILE20472	system	cluster-NILE20477	0
Entity	system	cluster-NILE20472	system	cluster-NILE20478	0
Entity	system	cluster-NILE20472	system	cluster-NILE20479	0
Entity	system	cluster-NILE20472	system	cluster-NILE20480	0
Entity	system	cluster-NILE20472	system	cluster-NILE20481	0
Entity	system	cluster-NILE20472	system	cluster-NILE20482	0
Entity	system	cluster-NILE20472	system	cluster-NILE20483	0
Entity	system	cluster-NILE20472	system	cluster-NILE20484	0
Entity	system	cluster-NILE20472	system	cluster-NILE20485	0
Entity	system	cluster-NILE20472	system	cluster-NILE20486	0
Entity	system	cluster-NILE20472	system	cluster-NILE20487	0
Entity	system	cluster-NILE20472	system	cluster-NILE20488	0
Entity	system	cluster-NILE20472	system	cluster-NILE20489	0
Entity	system	cluster-NILE20472	system	cluster-NILE20490	0
Entity	system	cluster-NILE20472	system	cluster-NILE20491	0
Entity	system	cluster-NILE20472	system	cluster-NILE20492	0
Entity	system	cluster-NILE20472	system	cluster-NILE20493	0
Entity	system	cluster-NILE20472	system	cluster-NILE20494	0
Entity	system	cluster-NILE20472	system	cluster-NILE20495	0
Entity	system	cluster-NILE20472	system	cluster-NILE20496	0
Entity	system	cluster-NILE20472	system	cluster-NILE20497	0
Entity	system	cluster-NILE20472	system	cluster-NILE20498	0
Entity	system	cluster-NILE20472	system	cluster-NILE20499	0
Entity	system	cluster-NILE20472	system	cluster-NILE20500	0
Entity	system	cluster-NILE20472	system	cluster-NILE20501	0
Entity	system	cluster-NILE20472	system	cluster-NILE20502	0
Entity	system	cluster-NILE20472	system	cluster-NILE20503	0
Entity	system	cluster-NILE20472	system	cluster-NILE20504	0
Entity	system	cluster-NILE20472	system	cluster-NILE20505	0
Entity	system	cluster-NILE20472	system	cluster-NILE20506	0
Entity	system	cluster-NILE20472	system	cluster-NILE20507	0
Entity	system	cluster-NILE20472	system	cluster-NILE20508	0
Entity	system	cluster-NILE20472	system	cluster-NILE20509	0
Entity	system	cluster-NILE20473	system	cluster-NILE20470	0
Entity	system	cluster-NILE20473	system	cluster-NILE20471	0
Entity	system	cluster-NILE20473	system	cluster-NILE20472	0
Entity	system	cluster-NILE20473	system	cluster-NILE20473	1
Entity	system	cluster-NILE20473	system	cluster-NILE20474	0
Entity	system	cluster-NILE20473	system	cluster-NILE20475	0
Entity	system	cluster-NILE20473	system	cluster-NILE20476	0
Entity	system	cluster-NILE20473	system	cluster-NILE20477	0
Entity	system	cluster-NILE20473	system	cluster-NILE20478	0
Entity	system	cluster-NILE20473	system	cluster-NILE20479	0
Entity	system	cluster-NILE20473	system	cluster-NILE20480	0
Entity	system	cluster-NILE20473	system	cluster-NILE20481	0
Entity	system	cluster-NILE20473	system	cluster-NILE20482	0
Entity	system	cluster-NILE20473	system	cluster-NILE20483	0
Entity	system	cluster-NILE20473	system	cluster-NILE20484	0
Entity	system	cluster-NILE20473	system	cluster-NILE20485	0
Entity	system	cluster-NILE20473	system	cluster-NILE20486	0
Entity	system	cluster-NILE20473	system	cluster-NILE20487	0
Entity	system	cluster-NILE20473	system	cluster-NILE20488	0
Entity	system	cluster-NILE20473	system	cluster-NILE20489	0
Entity	system	cluster-NILE20473	system	cluster-NILE20490	0
Entity	system	cluster-NILE20473	system	cluster-NILE20491	0
Entity	system	cluster-NILE20473	system	cluster-NILE20492	0
Entity	system	cluster-NILE20473	system	cluster-NILE20493	0
Entity	system	cluster-NILE20473	system	cluster-NILE20494	0
Entity	system	cluster-NILE20473	system	cluster-NILE20495	0
Entity	system	cluster-NILE20473	system	cluster-NILE20496	0
Entity	system	cluster-NILE20473	system	cluster-NILE20497	0
Entity	system	cluster-NILE20473	system	cluster-NILE20498	0
Entity	system	cluster-NILE20473	system	cluster-NILE20499	0
Entity	system	cluster-NILE20473	system	cluster-NILE20500	0
Entity	system	cluster-NILE20473	system	cluster-NILE20501	0
Entity	system	cluster-NILE20473	system	cluster-NILE20502	0
Entity	system	cluster-NILE20473	system	cluster-NILE20503	0
Entity	system	cluster-NILE20473	system	cluster-NILE20504	0
Entity	system	cluster-NILE20473	system	cluster-NILE20505	0
Entity	system	cluster-NILE20473	system	cluster-NILE20506	0
Entity	system	cluster-NILE20473	system	cluster-NILE20507	0
Entity	system	cluster-NILE20473	system	cluster-NILE20508	0
Entity	system	cluster-NILE20473	system	cluster-NILE20509	0
Entity	system	cluster-NILE20474	system	cluster-NILE20470	0
Entity	system	cluster-NILE20474	system	cluster-NILE20471	0
Entity	system	cluster-NILE20474	system	cluster-NILE20472	0
Entity	system	cluster-NILE20474	system	cluster-NILE20473	0
Entity	system	cluster-NILE20474	system	cluster-NILE20474	1
Entity	system	cluster-NILE20474	system	cluster-NILE20475	0
Entity	system	cluster-NILE20474	system	cluster-NILE20476	0
Entity	system	cluster-NILE20474	system	cluster-NILE20477	1
Entity	system	cluster-NILE20474	system	cluster-NILE20478	0
Entity	system	cluster-NILE20474	system	cluster-NILE20479	0
Entity	system	cluster-NILE20474	system	cluster-NILE20480	0
Entity	system	cluster-NILE20474	system	cluster-NILE20481	0
Entity	system	cluster-NILE20474	system	cluster-NILE20482	0
Entity	system	cluster-NILE20474	system	cluster-NILE20483	0
Entity	system	cluster-NILE20474	system	cluster-NILE20484	0
Entity	system	cluster-NILE20474	system	cluster-NILE20485	0
Entity	system	cluster-NILE20474	system	cluster-NILE20486	0
Entity	system	cluster-NILE20474	system	cluster-NILE20487	0
Entity	system	cluster-NILE20474	system	cluster-NILE20488	0
Entity	system	cluster-NILE20474	system	cluster-NILE20489	0
Entity	system	cluster-NILE20474	system	cluster-NILE20490	0
Entity	system	cluster-NILE20474	system	cluster-NILE20491	0
Entity	system	cluster-NILE20474	system	cluster-NILE20492	0
Entity	system	cluster-NILE20474	system	cluster-NILE20493	0
Entity	system	cluster-NILE20474	system	cluster-NILE20494	0
Entity	system	cluster-NILE20474	system	cluster-NILE20495	0
Entity	system	cluster-NILE20474	system	cluster-NILE20496	0
Entity	system	cluster-NILE20474	system	cluster-NILE20497	0
Entity	system	cluster-NILE20474	system	cluster-NILE20498	0
Entity	system	cluster-NILE20474	system	cluster-NILE20499	0
Entity	system	cluster-NILE20474	system	cluster-NILE20500	0
Entity	system	cluster-NILE20474	system	cluster-NILE20501	0
Entity	system	cluster-NILE20474	system	cluster-NILE20502	0
Entity	system	cluster-NILE20474	system	cluster-NILE20503	0
Entity	system	cluster-NILE20474	system	cluster-NILE20504	0
Entity	system	cluster-NILE20474	system	cluster-NILE20505	0
Entity	system	cluster-NILE20474	system	cluster-NILE20506	0
Entity	system	cluster-NILE20474	system	cluster-NILE20507	0
Entity	system	cluster-NILE20474	system	cluster-NILE20508	0
Entity	system	cluster-NILE20474	system	cluster-NILE20509	0
Entity	system	cluster-NILE20475	system	cluster-NILE20470	0
Entity	system	cluster-NILE20475	system	cluster-NILE20471	0
Entity	system	cluster-NILE20475	system	cluster-NILE20472	0
Entity	system	cluster-NILE20475	system	cluster-NILE20473	0
Entity	system	cluster-NILE20475	system	cluster-NILE20474	0
Entity	system	cluster-NILE20475	system	cluster-NILE20475	2
Entity	system	cluster-NILE20475	system	cluster-NILE20476	0
Entity	system	cluster-NILE20475	system	cluster-NILE20477	0
Entity	system	cluster-NILE20475	system	cluster-NILE20478	0
Entity	system	cluster-NILE20475	system	cluster-NILE20479	0
Entity	system	cluster-NILE20475	system	cluster-NILE20480	0
Entity	system	cluster-NILE20475	system	cluster-NILE20481	0
Entity	system	cluster-NILE20475	system	cluster-NILE20482	0
Entity	system	cluster-NILE20475	system	cluster-NILE20483	0
Entity	system	cluster-NILE20475	system	cluster-NILE20484	0
Entity	system	cluster-NILE20475	system	cluster-NILE20485	0
Entity	system	cluster-NILE20475	system	cluster-NILE20486	0
Entity	system	cluster-NILE20475	system	cluster-NILE20487	0
Entity	system	cluster-NILE20475	system	cluster-NILE20488	0
Entity	system	cluster-NILE20475	system	cluster-NILE20489	0
Entity	system	cluster-NILE20475	system	cluster-NILE20490	0
Entity	system	cluster-NILE20475	system	cluster-NILE20491	0
Entity	system	cluster-NILE20475	system	cluster-NILE20492	0
Entity	system	cluster-NILE20475	system	cluster-NILE20493	0
Entity	system	cluster-NILE20475	system	cluster-NILE20494	0
Entity	system	cluster-NILE20475	system	cluster-NILE20495	0
Entity	system	cluster-NILE20475	system	cluster-NILE20496	0
Entity	system	cluster-NILE20475	system	cluster-NILE20497	0
Entity	system	cluster-NILE20475	system	cluster-NILE20498	0
Entity	system	cluster-NILE20475	system	cluster-NILE20499	0
Entity	system	cluster-NILE20475	system	cluster-NILE20500	0
Entity	system	cluster-NILE20475	system	cluster-NILE20501	0
Entity	system	cluster-NILE20475	system	cluster-NILE20502	0
Entity	system	cluster-NILE20475	system	cluster-NILE20503	0
Entity	system	cluster-NILE20475	system	cluster-NILE20504	0
Entity	system	cluster-NILE20475	system	cluster-NILE20505	0
Entity	system	cluster-NILE20475	system	cluster-NILE20506	0
Entity	system	cluster-NILE20475	system	cluster-NILE20507	0
Entity	system	cluster-NILE20475	system	cluster-NILE20508	0
Entity	system	cluster-NILE20475	system	cluster-NILE20509	0
Entity	system	cluster-NILE20476	system	cluster-NILE20470	0
Entity	system	cluster-NILE20476	system	cluster-NILE20471	0
Entity	system	cluster-NILE20476	system	cluster-NILE20472	0
Entity	system	cluster-NILE20476	system	cluster-NILE20473	0
Entity	system	cluster-NILE20476	system	cluster-NILE20474	0
Entity	system	cluster-NILE20476	system	cluster-NILE20475	0
Entity	system	cluster-NILE20476	system	cluster-NILE20476	2
Entity	system	cluster-NILE20476	system	cluster-NILE20477	0
Entity	system	cluster-NILE20476	system	cluster-NILE20478	0
Entity	system	cluster-NILE20476	system	cluster-NILE20479	0
Entity	system	cluster-NILE20476	system	cluster-NILE20480	0
Entity	system	cluster-NILE20476	system	cluster-NILE20481	0
Entity	system	cluster-NILE20476	system	cluster-NILE20482	0
Entity	system	cluster-NILE20476	system	cluster-NILE20483	0
Entity	system	cluster-NILE20476	system	cluster-NILE20484	0
Entity	system	cluster-NILE20476	system	cluster-NILE20485	0
Entity	system	cluster-NILE20476	system	cluster-NILE20486	0
Entity	system	cluster-NILE20476	system	cluster-NILE20487	0
Entity	system	cluster-NILE20476	system	cluster-NILE20488	0
Entity	system	cluster-NILE20476	system	cluster-NILE20489	0
Entity	system	cluster-NILE20476	system	cluster-NILE20490	0
Entity	system	cluster-NILE20476	system	cluster-NILE20491	0
Entity	system	cluster-NILE20476	system	cluster-NILE20492	0
Entity	system	cluster-NILE20476	system	cluster-NILE20493	0
Entity	system	cluster-NILE20476	system	cluster-NILE20494	0
Entity	system	cluster-NILE20476	system	cluster-NILE20495	0
Entity	system	cluster-NILE20476	system	cluster-NILE20496	0
Entity	system	cluster-NILE20476	system	cluster-NILE20497	0
Entity	system	cluster-NILE20476	system	cluster-NILE20498	0
Entity	system	cluster-NILE20476	system	cluster-NILE20499	0
Entity	system	cluster-NILE20476	system	cluster-NILE20500	0
Entity	system	cluster-NILE20476	system	cluster-NILE20501	0
Entity	system	cluster-NILE20476	system	cluster-NILE20502	0
Entity	system	cluster-NILE20476	system	cluster-NILE20503	0
Entity	system	cluster-NILE20476	system	cluster-NILE20504	0
Entity	system	cluster-NILE20476	system	cluster-NILE20505	0
Entity	system	cluster-NILE20476	system	cluster-NILE20506	0
Entity	system	cluster-NILE20476	system	cluster-NILE20507	0
Entity	system	cluster-NILE20476	system	cluster-NILE20508	0
Entity	system	cluster-NILE20476	system	cluster-NILE20509	0
Entity	system	cluster-NILE20477	system	cluster-NILE20470	0
Entity	system	cluster-NILE20477	system	cluster-NILE20471	0
Entity	system	cluster-NILE20477	system	cluster-NILE20472	0
Entity	system	cluster-NILE20477	system	cluster-NILE20473	0
Entity	system	cluster-NILE20477	system	cluster-NILE20474	1
Entity	system	cluster-NILE20477	system	cluster-NILE20475	0
Entity	system	cluster-NILE20477	system	cluster-NILE20476	0
Entity	system	cluster-NILE20477	system	cluster-NILE20477	2
Entity	system	cluster-NILE20477	system	cluster-NILE20478	0
Entity	system	cluster-NILE20477	system	cluster-NILE20479	0
Entity	system	cluster-NILE20477	system	cluster-NILE20480	0
Entity	system	cluster-NILE20477	system	cluster-NILE20481	0
Entity	system	cluster-NILE20477	system	cluster-NILE20482	0
Entity	system	cluster-NILE20477	system	cluster-NILE20483	0
Entity	system	cluster-NILE20477	system	cluster-NILE20484	0
Entity	system	cluster-NILE20477	system	cluster-NILE20485	0
Entity	system	cluster-NILE20477	system	cluster-NILE20486	0
Entity	system	cluster-NILE20477	system	cluster-NILE20487	0
Entity	system	cluster-NILE20477	system	cluster-NILE20488	0
Entity	system	cluster-NILE20477	system	cluster-NILE20489	0
Entity	system	cluster-NILE20477	system	cluster-NILE20490	0
Entity	system	cluster-NILE20477	system	cluster-NILE20491	0
Entity	system	cluster-NILE20477	system	cluster-NILE20492	0
Entity	system	cluster-NILE20477	system	cluster-NILE20493	0
Entity	system	cluster-NILE20477	system	cluster-NILE20494	0
Entity	system	cluster-NILE20477	system	cluster-NILE20495	0
Entity	system	cluster-NILE20477	system	cluster-NILE20496	0
Entity	system	cluster-NILE20477	system	cluster-NILE20497	0
Entity	system	cluster-NILE20477	system	cluster-NILE20498	0
Entity	system	cluster-NILE20477	system	cluster-NILE20499	0
Entity	system	cluster-NILE20477	system	cluster-NILE20500	0
Entity	system	cluster-NILE20477	system	cluster-NILE20501	0
Entity	system	cluster-NILE20477	system	cluster-NILE20502	0
Entity	system	cluster-NILE20477	system	cluster-NILE20503	0
Entity	system	cluster-NILE20477	system	cluster-NILE20504	0
Entity	system	cluster-NILE20477	system	cluster-NILE20505	0
Entity	system	cluster-NILE20477	system	cluster-NILE20506	0
Entity	system	cluster-NILE20477	system	cluster-NILE20507	0
Entity	system	cluster-NILE20477	system	cluster-NILE20508	0
Entity	system	cluster-NILE20477	system	cluster-NILE20509	0
Entity	system	cluster-NILE20478	system	cluster-NILE20470	0
Entity	system	cluster-NILE20478	system	cluster-NILE20471	0
Entity	system	cluster-NILE20478	system	cluster-NILE20472	0
Entity	system	cluster-NILE20478	system	cluster-NILE20473	0
Entity	system	cluster-NILE20478	system	cluster-NILE20474	0
Entity	system	cluster-NILE20478	system	cluster-NILE20475	0
Entity	system	cluster-NILE20478	system	cluster-NILE20476	0
Entity	system	cluster-NILE20478	system	cluster-NILE20477	0
Entity	system	cluster-NILE20478	system	cluster-NILE20478	4
Entity	system	cluster-NILE20478	system	cluster-NILE20479	0
Entity	system	cluster-NILE20478	system	cluster-NILE20480	0
Entity	system	cluster-NILE20478	system	cluster-NILE20481	0
Entity	system	cluster-NILE20478	system	cluster-NILE20482	0
Entity	system	cluster-NILE20478	system	cluster-NILE20483	0
Entity	system	cluster-NILE20478	system	cluster-NILE20484	0
Entity	system	cluster-NILE20478	system	cluster-NILE20485	0
Entity	system	cluster-NILE20478	system	cluster-NILE20486	0
Entity	system	cluster-NILE20478	system	cluster-NILE20487	0
Entity	system	cluster-NILE20478	system	cluster-NILE20488	0
Entity	system	cluster-NILE20478	system	cluster-NILE20489	0
Entity	system	cluster-NILE20478	system	cluster-NILE20490	0
Entity	system	cluster-NILE20478	system	cluster-NILE20491	0
Entity	system	cluster-NILE20478	system	cluster-NILE20492	0
Entity	system	cluster-NILE20478	system	cluster-NILE20493	0
Entity	system	cluster-NILE20478	system	cluster-NILE20494	0
Entity	system	cluster-NILE20478	system	cluster-NILE20495	0
Entity	system	cluster-NILE20478	system	cluster-NILE20496	0
Entity	system	cluster-NILE20478	system	cluster-NILE20497	0
Entity	system	cluster-NILE20478	system	cluster-NILE20498	0
Entity	system	cluster-NILE20478	system	cluster-NILE20499	0
Entity	system	cluster-NILE20478	system	cluster-NILE20500	0
Entity	system	cluster-NILE20478	system	cluster-NILE20501	0
Entity	system	cluster-NILE20478	system	cluster-NILE20502	0
Entity	system	cluster-NILE20478	system	cluster-NILE20503	0
Entity	system	cluster-NILE20478	system	cluster-NILE20504	0
Entity	system	cluster-NILE20478	system	cluster-NILE20505	0
Entity	system	cluster-NILE20478	system	cluster-NILE20506	0
Entity	system	cluster-NILE20478	system	cluster-NILE20507	0
Entity	system	cluster-NILE20478	system	cluster-NILE20508	0
Entity	system	cluster-NILE20478	system	cluster-NILE20509	0
Entity	system	cluster-NILE20479	system	cluster-NILE20470	0
Entity	system	cluster-NILE20479	system	cluster-NILE20471	0
Entity	system	cluster-NILE20479	system	cluster-NILE20472	0
Entity	system	cluster-NILE20479	system	cluster-NILE20473	0
Entity	system	cluster-NILE20479	system	cluster-NILE20474	0
Entity	system	cluster-NILE20479	system	cluster-NILE20475	0
Entity	system	cluster-NILE20479	system	cluster-NILE20476	0
Entity	system	cluster-NILE20479	system	cluster-NILE20477	0
Entity	system	cluster-NILE20479	system	cluster-NILE20478	0
Entity	system	cluster-NILE20479	system	cluster-NILE20479	6
Entity	system	cluster-NILE20479	system	cluster-NILE20480	0
Entity	system	cluster-NILE20479	system	cluster-NILE20481	0
Entity	system	cluster-NILE20479	system	cluster-NILE20482	0
Entity	system	cluster-NILE20479	system	cluster-NILE20483	0
Entity	system	cluster-NILE20479	system	cluster-NILE20484	0
Entity	system	cluster-NILE20479	system	cluster-NILE20485	0
Entity	system	cluster-NILE20479	system	cluster-NILE20486	0
Entity	system	cluster-NILE20479	system	cluster-NILE20487	0
Entity	system	cluster-NILE20479	system	cluster-NILE20488	0
Entity	system	cluster-NILE20479	system	cluster-NILE20489	0
Entity	system	cluster-NILE20479	system	cluster-NILE20490	0
Entity	system	cluster-NILE20479	system	cluster-NILE20491	0
Entity	system	cluster-NILE20479	system	cluster-NILE20492	0
Entity	system	cluster-NILE20479	system	cluster-NILE20493	0
Entity	system	cluster-NILE20479	system	cluster-NILE20494	0
Entity	system	cluster-NILE20479	system	cluster-NILE20495	0
Entity	system	cluster-NILE20479	system	cluster-NILE20496	0
Entity	system	cluster-NILE20479	system	cluster-NILE20497	0
Entity	system	cluster-NILE20479	system	cluster-NILE20498	0
Entity	system	cluster-NILE20479	system	cluster-NILE20499	0
Entity	system	cluster-NILE20479	system	cluster-NILE20500	0
Entity	system	cluster-NILE20479	system	cluster-NILE20501	0
Entity	system	cluster-NILE20479	system	cluster-NILE20502	0
Entity	system	cluster-NILE20479	system	cluster-NILE20503	0
Entity	system	cluster-NILE20479	system	cluster-NILE20504	0
Entity	system	cluster-NILE20479	system	cluster-NILE20505	0
Entity	system	cluster-NILE20479	system	cluster-NILE20506	0
Entity	system	cluster-NILE20479	system	cluster-NILE20507	0
Entity	system	cluster-NILE20479	system	cluster-NILE20508	0
Entity	system	cluster-NILE20479	system	cluster-NILE20509	0
Entity	system	cluster-NILE20480	system	cluster-NILE20470	0
Entity	system	cluster-NILE20480	system	cluster-NILE20471	0
Entity	system	cluster-NILE20480	system	cluster-NILE20472	0
Entity	system	cluster-NILE20480	system	cluster-NILE20473	0
Entity	system	cluster-NILE20480	system	cluster-NILE20474	0
Entity	system	cluster-NILE20480	system	cluster-NILE20475	0
Entity	system	cluster-NILE20480	system	cluster-NILE20476	0
Entity	system	cluster-NILE20480	system	cluster-NILE20477	0
Entity	system	cluster-NILE20480	system	cluster-NILE20478	0
Entity	system	cluster-NILE20480	system	cluster-NILE20479	0
Entity	system	cluster-NILE20480	system	cluster-NILE20480	1
Entity	system	cluster-NILE20480	system	cluster-NILE20481	0
Entity	system	cluster-NILE20480	system	cluster-NILE20482	0
Entity	system	cluster-NILE20480	system	cluster-NILE20483	0
Entity	system	cluster-NILE20480	system	cluster-NILE20484	0
Entity	system	cluster-NILE20480	system	cluster-NILE20485	0
Entity	system	cluster-NILE20480	system	cluster-NILE20486	0
Entity	system	cluster-NILE20480	system	cluster-NILE20487	0
Entity	system	cluster-NILE20480	system	cluster-NILE20488	0
Entity	system	cluster-NILE20480	system	cluster-NILE20489	0
Entity	system	cluster-NILE20480	system	cluster-NILE20490	0
Entity	system	cluster-NILE20480	system	cluster-NILE20491	0
Entity	system	cluster-NILE20480	system	cluster-NILE20492	0
Entity	system	cluster-NILE20480	system	cluster-NILE20493	0
Entity	system	cluster-NILE20480	system	cluster-NILE20494	0
Entity	system	cluster-NILE20480	system	cluster-NILE20495	0
Entity	system	cluster-NILE20480	system	cluster-NILE20496	0
Entity	system	cluster-NILE20480	system	cluster-NILE20497	0
Entity	system	cluster-NILE20480	system	cluster-NILE20498	0
Entity	system	cluster-NILE20480	system	cluster-NILE20499	0
Entity	system	cluster-NILE20480	system	cluster-NILE20500	0
Entity	system	cluster-NILE20480	system	cluster-NILE20501	0
Entity	system	cluster-NILE20480	system	cluster-NILE20502	0
Entity	system	cluster-NILE20480	system	cluster-NILE20503	0
Entity	system	cluster-NILE20480	system	cluster-NILE20504	0
Entity	system	cluster-NILE20480	system	cluster-NILE20505	0
Entity	system	cluster-NILE20480	system	cluster-NILE20506	0
Entity	system	cluster-NILE20480	system	cluster-NILE20507	0
Entity	system	cluster-NILE20480	system	cluster-NILE20508	0
Entity	system	cluster-NILE20480	system	cluster-NILE20509	0
Entity	system	cluster-NILE20481	system	cluster-NILE20470	0
Entity	system	cluster-NILE20481	system	cluster-NILE20471	0
Entity	system	cluster-NILE20481	system	cluster-NILE20472	0
Entity	system	cluster-NILE20481	system	cluster-NILE20473	0
Entity	system	cluster-NILE20481	system	cluster-NILE20474	0
Entity	system	cluster-NILE20481	system	cluster-NILE20475	0
Entity	system	cluster-NILE20481	system	cluster-NILE20476	0
Entity	system	cluster-NILE20481	system	cluster-NILE20477	0
Entity	system	cluster-NILE20481	system	cluster-NILE20478	0
Entity	system	cluster-NILE20481	system	cluster-NILE20479	0
Entity	system	cluster-NILE20481	system	cluster-NILE20480	0
Entity	system	cluster-NILE20481	system	cluster-NILE20481	1
Entity	system	cluster-NILE20481	system	cluster-NILE20482	0
Entity	system	cluster-NILE20481	system	cluster-NILE20483	0
Entity	system	cluster-NILE20481	system	cluster-NILE20484	0
Entity	system	cluster-NILE20481	system	cluster-NILE20485	0
Entity	system	cluster-NILE20481	system	cluster-NILE20486	0
Entity	system	cluster-NILE20481	system	cluster-NILE20487	0
Entity	system	cluster-NILE20481	system	cluster-NILE20488	0
Entity	system	cluster-NILE20481	system	cluster-NILE20489	0
Entity	system	cluster-NILE20481	system	cluster-NILE20490	0
Entity	system	cluster-NILE20481	system	cluster-NILE20491	0
Entity	system	cluster-NILE20481	system	cluster-NILE20492	0
Entity	system	cluster-NILE20481	system	cluster-NILE20493	0
