?metatype	?subject	?predicate	?object	?predicate_justification	?argument_assertion_confidence	?predicate_justification_confidence
Event	cluster-NILV21325	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE21348	IC001VFA7:IC001VFZU:(3524,0)-(3533,0)	"1.0"	"1.0"
Event	cluster-NILV21326	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE21352	IC001VFA7:IC001VFZU:(2924,0)-(2931,0)	"1.0"	"1.0"
Event	cluster-NILV21327	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE21336	IC001VFA7:IC001VFA9:(55.838,0)-(59.568,0)	"1.0"	"1.0"
Event	cluster-NILV21329	Conflict.Demonstrate.MarchProtestPoliticalGathering_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1353,0)-(1361,0)	"1.0"	"1.0"
Event	cluster-NILV21330	Conflict.Demonstrate.MarchProtestPoliticalGathering_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1353,0)-(1361,0)	"1.0"	"1.0"
Event	cluster-NILV21331	Conflict.Demonstrate.MarchProtestPoliticalGathering_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1353,0)-(1361,0)	"1.0"	"1.0"
Event	cluster-NILV21332	Transaction.TransferMoney.PayForService_Giver	cluster-NILE21341	IC001VFA7:IC001VFZU:(3662,0)-(3667,0)	"1.0"	"1.0"
Event	cluster-NILV21332	Transaction.TransferMoney.PayForService_Recipient	cluster-NILE21348	IC001VFA7:IC001VFZU:(3662,0)-(3667,0)	"1.0"	"1.0"
Event	cluster-NILV21333	Conflict.Attack_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1363,0)-(1371,0)	"1.0"	"1.0"
Event	cluster-NILV21334	Conflict.Attack_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1363,0)-(1371,0)	"1.0"	"1.0"
Event	cluster-NILV21335	Conflict.Attack_Place	cluster-NILE21334	IC001VFA7:IC001VFZU:(1363,0)-(1371,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFA9:(49.561,0)-(55.547,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFZU:(1146,0)-(1164,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFZU:(329,0)-(345,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21322	IC001VFA7:IC001VFA9:(49.561,0)-(55.547,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21322	IC001VFA7:IC001VFZU:(1146,0)-(1164,0)	"1.0"	"1.0"
Relation	cluster-NILR21321	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21322	IC001VFA7:IC001VFZU:(329,0)-(345,0)	"1.0"	"1.0"
Relation	cluster-NILR21322	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21321	IC001VFA7:IC001VFZU:(3423,0)-(3439,0)	"1.0"	"1.0"
Relation	cluster-NILR21322	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21340	IC001VFA7:IC001VFZU:(3423,0)-(3439,0)	"1.0"	"1.0"
Relation	cluster-NILR21323	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFZU:(3081,0)-(3089,0)	"1.0"	"1.0"
Relation	cluster-NILR21323	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21332	IC001VFA7:IC001VFZU:(3081,0)-(3089,0)	"1.0"	"1.0"
Relation	cluster-NILR21324	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21341	IC001VFA7:IC001VFZU:(3715,0)-(3724,0)	"1.0"	"1.0"
Relation	cluster-NILR21324	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21326	IC001VFA7:IC001VFZU:(3715,0)-(3724,0)	"1.0"	"1.0"
Relation	cluster-NILR21325	GeneralAffiliation.MemberOriginReligionEthnicity_EntityOrFiller	cluster-NILE21326	IC001VFA7:IC001VFZU:(3390,0)-(3399,0)	"1.0"	"1.0"
Relation	cluster-NILR21325	GeneralAffiliation.MemberOriginReligionEthnicity_Person	cluster-NILE21340	IC001VFA7:IC001VFZU:(3390,0)-(3399,0)	"1.0"	"1.0"
Relation	cluster-NILR21326	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21326	IC001VFA7:IC001VFZU:(1221,0)-(1230,0)	"1.0"	"1.0"
Relation	cluster-NILR21326	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21326	IC001VFA7:IC001VFZU:(2170,0)-(2171,0)	"1.0"	"1.0"
Relation	cluster-NILR21326	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21329	IC001VFA7:IC001VFZU:(1221,0)-(1230,0)	"1.0"	"1.0"
Relation	cluster-NILR21326	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21329	IC001VFA7:IC001VFZU:(2170,0)-(2171,0)	"1.0"	"1.0"
Relation	cluster-NILR21327	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21331	IC001VFA7:IC001VFZU:(143,0)-(144,0)	"1.0"	"1.0"
Relation	cluster-NILR21327	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21334	IC001VFA7:IC001VFZU:(143,0)-(144,0)	"1.0"	"1.0"
Relation	cluster-NILR21328	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21334	IC001VFA7:IC001VFZU:(480,0)-(489,0)	"1.0"	"1.0"
Relation	cluster-NILR21328	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21334	IC001VFA7:IC001VFZU:(800,0)-(802,0)	"1.0"	"1.0"
Relation	cluster-NILR21328	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21343	IC001VFA7:IC001VFZU:(480,0)-(489,0)	"1.0"	"1.0"
Relation	cluster-NILR21328	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21343	IC001VFA7:IC001VFZU:(800,0)-(802,0)	"1.0"	"1.0"
Relation	cluster-NILR21329	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFA9:(55.838,0)-(59.568,0)	"1.0"	"1.0"
Relation	cluster-NILR21329	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE21336	IC001VFA7:IC001VFA9:(55.838,0)-(59.568,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_EntityOrFiller	cluster-NILE21339	IC001VFA7:IC001VFA9:(49.561,0)-(55.889,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_EntityOrFiller	cluster-NILE21339	IC001VFA7:IC001VFZU:(1275,0)-(1282,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_EntityOrFiller	cluster-NILE21339	IC001VFA7:IC001VFZU:(292,0)-(299,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_Person	cluster-NILE21322	IC001VFA7:IC001VFA9:(49.561,0)-(55.889,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_Person	cluster-NILE21322	IC001VFA7:IC001VFZU:(1275,0)-(1282,0)	"1.0"	"1.0"
Relation	cluster-NILR21330	GeneralAffiliation.MemberOriginReligionEthnicity_Person	cluster-NILE21322	IC001VFA7:IC001VFZU:(292,0)-(299,0)	"1.0"	"1.0"
Relation	cluster-NILR21331	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21334	IC001VFA7:IC001VFA9:(55.567,0)-(59.692,0)	"1.0"	"1.0"
Relation	cluster-NILR21331	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21335	IC001VFA7:IC001VFA9:(55.567,0)-(59.692,0)	"1.0"	"1.0"
Relation	cluster-NILR21332	Physical.LocatedNear_EntityOrFiller	cluster-NILE21322	IC001VFA7:IC001VFZU:(444,0)-(445,0)	"1.0"	"1.0"
Relation	cluster-NILR21332	Physical.LocatedNear_Place	cluster-NILE21326	IC001VFA7:IC001VFZU:(444,0)-(445,0)	"1.0"	"1.0"
Relation	cluster-NILR21333	Physical.LocatedNear_EntityOrFiller	cluster-NILE21324	IC001VFA7:IC001VFZU:(2270,0)-(2271,0)	"1.0"	"1.0"
Relation	cluster-NILR21333	Physical.LocatedNear_Place	cluster-NILE21342	IC001VFA7:IC001VFZU:(2270,0)-(2271,0)	"1.0"	"1.0"
Relation	cluster-NILR21334	Physical.LocatedNear_EntityOrFiller	cluster-NILE21324	IC001VFA7:IC001VFZU:(2493,0)-(2494,0)	"1.0"	"1.0"
Relation	cluster-NILR21334	Physical.LocatedNear_Place	cluster-NILE21325	IC001VFA7:IC001VFZU:(2493,0)-(2494,0)	"1.0"	"1.0"
Relation	cluster-NILR21335	GeneralAffiliation.Sponsorship.HelpSupport_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFZU:(2734,0)-(2743,0)	"1.0"	"1.0"
Relation	cluster-NILR21335	GeneralAffiliation.Sponsorship.HelpSupport_Sponsor	cluster-NILE21322	IC001VFA7:IC001VFZU:(2734,0)-(2743,0)	"1.0"	"1.0"
Relation	cluster-NILR21336	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21341	IC001VFA7:IC001VFZU:(3683,0)-(3694,0)	"1.0"	"1.0"
Relation	cluster-NILR21336	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21341	IC001VFA7:IC001VFZU:(3683,0)-(3694,0)	"1.0"	"1.0"
Relation	cluster-NILR21337	OrganizationAffiliation.Founder.Founder_Founder	cluster-NILE21322	IC001VFA7:IC001VFZU:(1284,0)-(1291,0)	"1.0"	"1.0"
Relation	cluster-NILR21337	OrganizationAffiliation.Founder.Founder_Organization	cluster-NILE21351	IC001VFA7:IC001VFZU:(1284,0)-(1291,0)	"1.0"	"1.0"
Relation	cluster-NILR21338	GeneralAffiliation.Sponsorship.HelpSupport_ActorOrEvent	cluster-NILV21322	IC001VFA7:IC001VFZU:(2143,0)-(2155,0)	"1.0"	"1.0"
Relation	cluster-NILR21338	GeneralAffiliation.Sponsorship.HelpSupport_Sponsor	cluster-NILE21329	IC001VFA7:IC001VFZU:(2143,0)-(2155,0)	"1.0"	"1.0"
Relation	cluster-NILR21339	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21348	IC001VFA7:IC001VFZU:(3583,0)-(3590,0)	"1.0"	"1.0"
Relation	cluster-NILR21339	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21321	IC001VFA7:IC001VFZU:(3583,0)-(3590,0)	"1.0"	"1.0"
Relation	cluster-NILR21340	PersonalSocial.Relationship_Person	cluster-NILE21327	IC001VFA7:IC001VFZU:(3332,0)-(3336,0)	"1.0"	"1.0"
Relation	cluster-NILR21340	PersonalSocial.Relationship_Person	cluster-NILE21340	IC001VFA7:IC001VFZU:(3332,0)-(3336,0)	"1.0"	"1.0"
Relation	cluster-NILR21341	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21331	IC001VFA7:IC001VFZU:(2668,0)-(2677,0)	"1.0"	"1.0"
Relation	cluster-NILR21341	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21334	IC001VFA7:IC001VFZU:(2668,0)-(2677,0)	"1.0"	"1.0"
Relation	cluster-NILR21342	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE21328	IC001VFA7:IC001VFZU:(3468,0)-(3477,0)	"1.0"	"1.0"
Relation	cluster-NILR21342	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE21334	IC001VFA7:IC001VFZU:(3468,0)-(3477,0)	"1.0"	"1.0"
Relation	cluster-NILR21343	PartWhole.Subsidiary.NationalityCitizen_Parent	cluster-NILE21334	IC001VFA7:IC001VFZU:(260,0)-(270,0)	"1.0"	"1.0"
Relation	cluster-NILR21343	PartWhole.Subsidiary.NationalityCitizen_Subsidiary	cluster-NILE21344	IC001VFA7:IC001VFZU:(260,0)-(270,0)	"1.0"	"1.0"
Relation	cluster-NILR21344	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV21329	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
Relation	cluster-NILR21344	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE21351	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
Relation	cluster-NILR21345	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV21330	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
Relation	cluster-NILR21345	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE21351	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
Relation	cluster-NILR21346	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV21331	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
Relation	cluster-NILR21346	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE21351	IC001VFA7:IC001VFZU:(1335,0)-(1343,0)	"1.0"	"1.0"
