?metatype	?subject	?predicate	?object	?predicate_justification	?argument_assertion_confidence	?predicate_justification_confidence
Event	cluster-NILV22022	Conflict.Attack.FirearmAttack_Attacker	cluster-NILE22013	IC001V76J:IC001V7D3:(5798,0)-(5802,0)	"1.0"	"1.0"
Event	cluster-NILV22022	Conflict.Attack.FirearmAttack_Instrument	cluster-NILE21995	IC001V76J:IC001V7D3:(5798,0)-(5802,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Artifact	cluster-NILE22008	IC001V76J:IC001V7D3:(311,0)-(312,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Artifact	cluster-NILE22008	IC001V76J:IC001V7D3:(3307,0)-(3316,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Artifact	cluster-NILE22008	IC001V76J:IC001V7D3:(5736,0)-(5737,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Destination	cluster-NILE22031	IC001V76J:IC001V7D3:(3307,0)-(3316,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Vehicle	cluster-NILE21995	IC001V76J:IC001V7D3:(311,0)-(312,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Vehicle	cluster-NILE21995	IC001V76J:IC001V7D3:(3307,0)-(3316,0)	"1.0"	"1.0"
Event	cluster-NILV22023	Movement.TransportArtifact.BringCarryUnload_Vehicle	cluster-NILE21995	IC001V76J:IC001V7D3:(5736,0)-(5737,0)	"1.0"	"1.0"
Event	cluster-NILV22024	Movement.TransportPerson.SelfMotion_Transporter	cluster-NILE22006	IC001V76J:IC001V7D3:(1395,0)-(1405,0)	"1.0"	"1.0"
Event	cluster-NILV22025	Contact.PublicStatementInPerson.Broadcast_Communicator	cluster-NILE21999	IC001V76J:IC001V7D3:(1107,0)-(1115,0)	"1.0"	"1.0"
Event	cluster-NILV22025	Contact.PublicStatementInPerson.Broadcast_Communicator	cluster-NILE21999	IC001V76J:IC001V7D3:(120,0)-(130,0)	"1.0"	"1.0"
Event	cluster-NILV22025	Contact.PublicStatementInPerson.Broadcast_Place	cluster-NILE21997	IC001V76J:IC001V7D3:(120,0)-(130,0)	"1.0"	"1.0"
Event	cluster-NILV22025	Contact.PublicStatementInPerson.Broadcast_Recipient	cluster-NILE22015	IC001V76J:IC001V7D3:(120,0)-(130,0)	"1.0"	"1.0"
Event	cluster-NILV22026	Contact.MediaStatement.Broadcast_Communicator	cluster-NILE22002	IC001V76J:IC001V7D3:(5669,0)-(5677,0)	"1.0"	"1.0"
Event	cluster-NILV22027	Contact.Collaborate_Participant	cluster-NILE22003	IC001V76J:IC001V7D3:(3656,0)-(3663,0)	"1.0"	"1.0"
Event	cluster-NILV22027	Contact.Collaborate_Participant	cluster-NILE22019	IC001V76J:IC001V7D3:(3656,0)-(3663,0)	"1.0"	"1.0"
Event	cluster-NILV22028	Disaster.FireExplosion.FireExplosion_FireExplosionObject	cluster-NILE22022	IC001V76J:IC001V7D3:(6642,0)-(6646,0)	"1.0"	"1.0"
Event	cluster-NILV22028	Disaster.FireExplosion.FireExplosion_Place	cluster-NILE22025	IC001V76J:IC001V7D3:(6642,0)-(6646,0)	"1.0"	"1.0"
Event	cluster-NILV22029	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE22033	IC001V76J:IC001V7D3:(3476,0)-(3485,0)	"1.0"	"1.0"
Event	cluster-NILV22030	Life.Injure.InjuryCausedByViolentEvents_Victim	cluster-NILE22016	IC001V76J:IC001V7D3:(354,0)-(363,0)	"1.0"	"1.0"
Relation	cluster-NILR22014	Measurement.Size.Count_EntityOrFiller	cluster-NILE21995	IC001V76J:IC001V7D3:(3303,0)-(3305,0)	"1.0"	"1.0"
Relation	cluster-NILR22014	Measurement.Size.Count_EntityOrFiller	cluster-NILE21995	IC001V76J:IC001V7D3:(5719,0)-(5721,0)	"1.0"	"1.0"
Relation	cluster-NILR22014	Measurement.Size.Count_Measurement	cluster-NILE22023	IC001V76J:IC001V7D3:(3303,0)-(3305,0)	"1.0"	"1.0"
Relation	cluster-NILR22014	Measurement.Size.Count_Measurement	cluster-NILE22023	IC001V76J:IC001V7D3:(5719,0)-(5721,0)	"1.0"	"1.0"
Relation	cluster-NILR22015	Physical.Resident.Resident_Place	cluster-NILE22001	IC001V76J:IC001V7D3:(4357,0)-(4363,0)	"1.0"	"1.0"
Relation	cluster-NILR22015	Physical.Resident.Resident_Resident	cluster-NILE22030	IC001V76J:IC001V7D3:(4357,0)-(4363,0)	"1.0"	"1.0"
Relation	cluster-NILR22016	Physical.Resident.Resident_Place	cluster-NILE22001	IC001V76J:IC001V7D3:(4187,0)-(4202,0)	"1.0"	"1.0"
Relation	cluster-NILR22016	Physical.Resident.Resident_Resident	cluster-NILE22010	IC001V76J:IC001V7D3:(4187,0)-(4202,0)	"1.0"	"1.0"
Relation	cluster-NILR22017	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen_Nationality	cluster-NILE22000	IC001V76J:IC001V7D3:(3681,0)-(3694,0)	"1.0"	"1.0"
Relation	cluster-NILR22017	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen_Organization	cluster-NILE22019	IC001V76J:IC001V7D3:(3681,0)-(3694,0)	"1.0"	"1.0"
Relation	cluster-NILR22018	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen_Nationality	cluster-NILE22000	IC001V76J:IC001V7D3:(425,0)-(442,0)	"1.0"	"1.0"
Relation	cluster-NILR22018	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation.NationalityCitizen_Organization	cluster-NILE21996	IC001V76J:IC001V7D3:(425,0)-(442,0)	"1.0"	"1.0"
Relation	cluster-NILR22019	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV22021	IC001V76J:IC001V7D3:(3634,0)-(3652,0)	"1.0"	"1.0"
Relation	cluster-NILR22019	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE22003	IC001V76J:IC001V7D3:(3634,0)-(3652,0)	"1.0"	"1.0"
Relation	cluster-NILR22020	Measurement.Size.Count_EntityOrFiller	cluster-NILE22016	IC001V76J:IC001V7D3:(365,0)-(370,0)	"1.0"	"1.0"
Relation	cluster-NILR22020	Measurement.Size.Count_Measurement	cluster-NILE22014	IC001V76J:IC001V7D3:(365,0)-(370,0)	"1.0"	"1.0"
Relation	cluster-NILR22021	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE21998	IC001V76J:IC001V7D3:(3594,0)-(3611,0)	"1.0"	"1.0"
Relation	cluster-NILR22021	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE22003	IC001V76J:IC001V7D3:(3594,0)-(3611,0)	"1.0"	"1.0"
Relation	cluster-NILR22022	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE22000	IC001V76J:IC001V7D3:(47,0)-(66,0)	"1.0"	"1.0"
Relation	cluster-NILR22022	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE21999	IC001V76J:IC001V7D3:(47,0)-(66,0)	"1.0"	"1.0"
Relation	cluster-NILR22023	OrganizationAffiliation.EmploymentMembership.Employment_Employee	cluster-NILE22016	IC001V76J:IC001V7D3:(372,0)-(393,0)	"1.0"	"1.0"
Relation	cluster-NILR22023	OrganizationAffiliation.EmploymentMembership.Employment_PlaceOfEmployment	cluster-NILE22015	IC001V76J:IC001V7D3:(372,0)-(393,0)	"1.0"	"1.0"
Relation	cluster-NILR22024	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE22011	IC001V76J:IC001V7D3:(4689,0)-(4696,0)	"1.0"	"1.0"
Relation	cluster-NILR22024	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV22021	IC001V76J:IC001V7D3:(4689,0)-(4696,0)	"1.0"	"1.0"
Relation	cluster-NILR22025	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility_EntityResponsible	cluster-NILE22002	IC001V76J:IC001V7D3:(5598,0)-(5612,0)	"1.0"	"1.0"
Relation	cluster-NILR22025	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility_Event	cluster-NILV22021	IC001V76J:IC001V7D3:(5598,0)-(5612,0)	"1.0"	"1.0"
Relation	cluster-NILR22028	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE22003	IC001V76J:IC001V7D3:(3500,0)-(3511,0)	"1.0"	"1.0"
Relation	cluster-NILR22028	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV22021	IC001V76J:IC001V7D3:(3500,0)-(3511,0)	"1.0"	"1.0"
Relation	cluster-NILR22029	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility_EntityResponsible	cluster-NILE22010	IC001V76J:IC001V7D3:(4148,0)-(4156,0)	"1.0"	"1.0"
Relation	cluster-NILR22029	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility_Event	cluster-NILV22021	IC001V76J:IC001V7D3:(4148,0)-(4156,0)	"1.0"	"1.0"
