?metatype	?subject	?predicate	?object	?predicate_justification	?argument_assertion_confidence	?predicate_justification_confidence
Event	cluster-NILV20395	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE20401	IC001VGO2:IC001VGWW:(640,0)-(647,0)	"1.0"	"1.0"
Event	cluster-NILV20396	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE20408	IC001VGO2:IC001VGWW:(109,0)-(116,0)	"1.0"	"1.0"
Event	cluster-NILV20396	Justice.ArrestJailDetain.ArrestJailDetain_Detainee	cluster-NILE20408	IC001VGO2:IC001VGWW:(514,0)-(521,0)	"1.0"	"1.0"
Event	cluster-NILV20397	Inspection.TargetAimAt.TargetAimAt_Instrument	cluster-NILE20377	IC001VGO2:IC001VGWW:(361,0)-(366,0)	"1.0"	"1.0"
Event	cluster-NILV20397	Inspection.TargetAimAt.TargetAimAt_Instrument	cluster-NILE20406	IC001VGO2:IC001VGWW:(361,0)-(366,0)	"1.0"	"1.0"
Event	cluster-NILV20397	Inspection.TargetAimAt.TargetAimAt_Target	cluster-NILE20384	IC001VGO2:IC001VGWW:(361,0)-(366,0)	"1.0"	"1.0"
Event	cluster-NILV20397	Inspection.TargetAimAt.TargetAimAt_Target	cluster-NILE20386	IC001VGO2:IC001VGWW:(1418,0)-(1425,0)	"1.0"	"1.0"
Event	cluster-NILV20397	Inspection.TargetAimAt.TargetAimAt_Targeter	cluster-NILE20409	IC001VGO2:IC001VGWW:(1418,0)-(1425,0)	"1.0"	"1.0"
Event	cluster-NILV20398	Disaster.FireExplosion.FireExplosion_FireExplosionObject	cluster-NILE20410	IC001VGO2:IC001VGWW:(1518,0)-(1525,0)	"1.0"	"1.0"
Event	cluster-NILV20398	Disaster.FireExplosion.FireExplosion_Place	cluster-NILE20393	IC001VGO2:IC001VGWW:(1518,0)-(1525,0)	"1.0"	"1.0"
Event	cluster-NILV20399	Disaster.FireExplosion.FireExplosion_FireExplosionObject	cluster-NILE20400	IC001VGO2:IC001VGWW:(1378,0)-(1385,0)	"1.0"	"1.0"
Event	cluster-NILV20400	Conflict.Demonstrate.MarchProtestPoliticalGathering_Demonstrator	cluster-NILE20392	IC001VGO2:IC001VGWW:(850,0)-(857,0)	"1.0"	"1.0"
Event	cluster-NILV20401	Conflict.Attack.Bombing_Attacker	cluster-NILE20408	IC001VGO2:IC001VGWW:(539,0)-(547,0)	"1.0"	"1.0"
Event	cluster-NILV20401	Conflict.Attack.Bombing_Attacker	cluster-NILE20408	IC001VGO2:IC001VGWW:(553,0)-(565,0)	"1.0"	"1.0"
Event	cluster-NILV20402	Conflict.Attack_Attacker	cluster-NILE20401	IC001VGO2:IC001VGWW:(723,0)-(728,0)	"1.0"	"1.0"
Event	cluster-NILV20402	Conflict.Attack_Place	cluster-NILE20388	IC001VGO2:IC001VGWW:(723,0)-(728,0)	"1.0"	"1.0"
Event	cluster-NILV20402	Conflict.Attack_Target	cluster-NILE20391	IC001VGO2:IC001VGWW:(723,0)-(728,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Attacker	cluster-NILE20408	IC001VGO2:IC001VGWW:(144,0)-(156,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Instrument	cluster-NILE20377	IC001VGO2:IC001VGWW:(305,0)-(311,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Instrument	cluster-NILE20406	IC001VGO2:IC001VGWW:(305,0)-(311,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Place	cluster-NILE20379	IC001VGO2:IC001VGWW:(144,0)-(156,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Target	cluster-NILE20384	IC001VGO2:IC001VGWW:(144,0)-(156,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Target	cluster-NILE20384	IC001VGO2:IC001VGWW:(305,0)-(311,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Target	cluster-NILE20384	IC001VGO2:IC001VGWW:(413,0)-(418,0)	"1.0"	"1.0"
Event	cluster-NILV20403	Conflict.Attack.Bombing_Target	cluster-NILE20417	IC001VGO2:IC001VGWW:(1950,0)-(1955,0)	"1.0"	"1.0"
Relation	cluster-NILR20375	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV20405	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20375	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE20382	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20376	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV20405	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20376	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE20394	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20377	GeneralAffiliation.Sponsorship_ActorOrEvent	cluster-NILV20405	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20377	GeneralAffiliation.Sponsorship_Sponsor	cluster-NILE20415	IC001VGO2:IC001VGWW:(2349,0)-(2354,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_ActorOrEvent	cluster-NILV20404	IC001VGO2:IC001VGWW:(2485,0)-(2495,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	GeneralAffiliation.Sponsorship.AdvisePlanOrganize_Sponsor	cluster-NILE20403	IC001VGO2:IC001VGWW:(2485,0)-(2495,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	GeneralAffiliation.Sponsorship.HelpSupport_ActorOrEvent	cluster-NILV20404	IC001VGO2:IC001VGWW:(2485,0)-(2495,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	GeneralAffiliation.Sponsorship.HelpSupport_Sponsor	cluster-NILE20402	IC001VGO2:IC001VGWW:(2485,0)-(2495,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	GeneralAffiliation.Sponsorship.HelpSupport_Sponsor	cluster-NILE20403	IC001VGO2:IC001VGWW:(2485,0)-(2495,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	Physical.Resident.Resident_Place	cluster-NILE20381	IC001VGO2:IC001VGWW:(2542,0)-(2545,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	Physical.Resident.Resident_Place	cluster-NILE20387	IC001VGO2:IC001VGWW:(2395,0)-(2400,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	Physical.Resident.Resident_Place	cluster-NILE20387	IC001VGO2:IC001VGWW:(2542,0)-(2545,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	Physical.Resident.Resident_Resident	cluster-NILE20403	IC001VGO2:IC001VGWW:(2542,0)-(2545,0)	"1.0"	"1.0"
Relation	cluster-NILR20378	Physical.Resident.Resident_Resident	cluster-NILE20416	IC001VGO2:IC001VGWW:(2395,0)-(2400,0)	"1.0"	"1.0"
Relation	cluster-NILR20379	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE20378	IC001VGO2:IC001VGWW:(2327,0)-(2335,0)	"1.0"	"1.0"
Relation	cluster-NILR20379	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE20378	IC001VGO2:IC001VGWW:(476,0)-(484,0)	"1.0"	"1.0"
Relation	cluster-NILR20379	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE20382	IC001VGO2:IC001VGWW:(2327,0)-(2335,0)	"1.0"	"1.0"
Relation	cluster-NILR20379	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE20382	IC001VGO2:IC001VGWW:(476,0)-(484,0)	"1.0"	"1.0"
Relation	cluster-NILR20380	OrganizationAffiliation.Leadership.HeadOfState_Country	cluster-NILE20389	IC001VGO2:IC001VGWW:(169,0)-(177,0)	"1.0"	"1.0"
Relation	cluster-NILR20380	OrganizationAffiliation.Leadership.HeadOfState_Leader	cluster-NILE20384	IC001VGO2:IC001VGWW:(169,0)-(177,0)	"1.0"	"1.0"
Relation	cluster-NILR20381	Measurement.Size.Count_EntityOrFiller	cluster-NILE20406	IC001VGO2:IC001VGWW:(319,0)-(325,0)	"1.0"	"1.0"
Relation	cluster-NILR20381	Measurement.Size.Count_Measurement	cluster-NILE20405	IC001VGO2:IC001VGWW:(319,0)-(325,0)	"1.0"	"1.0"
Relation	cluster-NILR20382	Measurement.Size.Count_EntityOrFiller	cluster-NILE20403	IC001VGO2:IC001VGWW:(2471,0)-(2474,0)	"1.0"	"1.0"
Relation	cluster-NILR20382	Measurement.Size.Count_Measurement	cluster-NILE20399	IC001VGO2:IC001VGWW:(2471,0)-(2474,0)	"1.0"	"1.0"
Relation	cluster-NILR20383	Measurement.Size.Count_EntityOrFiller	cluster-NILE20412	IC001VGO2:IC001VGWW:(2075,0)-(2079,0)	"1.0"	"1.0"
Relation	cluster-NILR20383	Measurement.Size.Count_Measurement	cluster-NILE20411	IC001VGO2:IC001VGWW:(2075,0)-(2079,0)	"1.0"	"1.0"
Relation	cluster-NILR20384	Measurement.Size.Count_EntityOrFiller	cluster-NILE20417	IC001VGO2:IC001VGWW:(1893,0)-(1897,0)	"1.0"	"1.0"
Relation	cluster-NILR20384	Measurement.Size.Count_Measurement	cluster-NILE20404	IC001VGO2:IC001VGWW:(1893,0)-(1897,0)	"1.0"	"1.0"
Relation	cluster-NILR20385	Measurement.Size.Count_EntityOrFiller	cluster-NILE20400	IC001VGO2:IC001VGWW:(1201,0)-(1203,0)	"1.0"	"1.0"
Relation	cluster-NILR20385	Measurement.Size.Count_Measurement	cluster-NILE20375	IC001VGO2:IC001VGWW:(1201,0)-(1203,0)	"1.0"	"1.0"
Relation	cluster-NILR20386	Measurement.Size.Count_EntityOrFiller	cluster-NILE20396	IC001VGO2:IC001VGWW:(1852,0)-(1857,0)	"1.0"	"1.0"
Relation	cluster-NILR20386	Measurement.Size.Count_Measurement	cluster-NILE20395	IC001VGO2:IC001VGWW:(1852,0)-(1857,0)	"1.0"	"1.0"
Relation	cluster-NILR20387	Measurement.Size.Count_EntityOrFiller	cluster-NILE20414	IC001VGO2:IC001VGWW:(926,0)-(928,0)	"1.0"	"1.0"
Relation	cluster-NILR20387	Measurement.Size.Count_Measurement	cluster-NILE20413	IC001VGO2:IC001VGWW:(926,0)-(928,0)	"1.0"	"1.0"
Relation	cluster-NILR20388	Measurement.Size.Count_EntityOrFiller	cluster-NILE20408	IC001VGO2:IC001VGWW:(88,0)-(90,0)	"1.0"	"1.0"
Relation	cluster-NILR20388	Measurement.Size.Count_Measurement	cluster-NILE20407	IC001VGO2:IC001VGWW:(88,0)-(90,0)	"1.0"	"1.0"
Relation	cluster-NILR20389	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20416	IC001VGO2:IC001VGWW:(2376,0)-(2381,0)	"1.0"	"1.0"
Relation	cluster-NILR20389	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20405	IC001VGO2:IC001VGWW:(2376,0)-(2381,0)	"1.0"	"1.0"
Relation	cluster-NILR20390	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20382	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20390	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20382	IC001VGO2:IC001VGWW:(423,0)-(428,0)	"1.0"	"1.0"
Relation	cluster-NILR20390	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20403	IC001VGO2:IC001VGWW:(423,0)-(428,0)	"1.0"	"1.0"
Relation	cluster-NILR20390	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20405	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20391	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20394	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20391	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20405	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20392	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20415	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20392	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20405	IC001VGO2:IC001VGWW:(2227,0)-(2230,0)	"1.0"	"1.0"
Relation	cluster-NILR20393	ResponsibilityBlame.AssignBlame.AssignBlame_EntityResponsible	cluster-NILE20408	IC001VGO2:IC001VGWW:(527,0)-(533,0)	"1.0"	"1.0"
Relation	cluster-NILR20393	ResponsibilityBlame.AssignBlame.AssignBlame_Event	cluster-NILV20401	IC001VGO2:IC001VGWW:(527,0)-(533,0)	"1.0"	"1.0"
