?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22388>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#MHI.Disease.Disease>	JC002YC48:JC002YEMH:(86,0)-(115,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22389>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#LOC.Position.Region>	JC002YC48:JC002YEMH:(642,0)-(688,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22389>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#LOC.Position.Region>	JC002YC48:JC002YEMH:(670,0)-(688,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22390>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#VAL.Number.Number>	JC002YC48:JC002YEMH:(74,0)-(76,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22391>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.ProvinceState.ProvinceState>	JC002YC48:JC002YEMH:(408,0)-(413,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22392>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(1,0)-(9,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22392>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(227,0)-(237,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22392>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(352,0)-(357,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22392>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(41,0)-(49,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22392>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(441,0)-(449,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22393>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#LOC.Position.Region>	JC002YC48:JC002YEMH:(336,0)-(343,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22394>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	JC002YC48:JC002YEMH:(740,0)-(749,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22394>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	JC002YC48:JC002YEMH:(740,0)-(749,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22395>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.ProvinceState.ProvinceState>	JC002YC48:JC002YEMH:(383,0)-(388,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22396>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.Country.Country>	JC002YC48:JC002YEMH:(762,0)-(785,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22397>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.ProvinceState.ProvinceState>	JC002YC48:JC002YEMH:(390,0)-(396,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22398>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#VAL.Number.Number>	JC002YC48:JC002YEMH:(68,0)-(76,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22400>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	JC002YC48:JC002YEMH:(284,0)-(308,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE22400>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	JC002YC48:JC002YEMH:(299,0)-(308,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22385>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Measurement.Size.Count>	JC002YC48:JC002YEMH:(68,0)-(76,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22386>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(361,0)-(361,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22387>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(381,0)-(381,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22388>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(381,0)-(381,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22389>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(381,0)-(381,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22390>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(310,0)-(318,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR22391>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Relation>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Physical.Resident.Resident>	JC002YC48:JC002YEMH:(310,0)-(318,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV22385>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Disaster.DiseaseOutbreak.DiseaseOutbreak>	JC002YC48:JC002YEMH:(11,0)-(17,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV22385>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Disaster.DiseaseOutbreak.DiseaseOutbreak>	JC002YC48:JC002YEMH:(243,0)-(263,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV22385>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Disaster.DiseaseOutbreak.DiseaseOutbreak>	JC002YC48:JC002YEMH:(51,0)-(66,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV22386>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Disaster.DiseaseOutbreak.DiseaseOutbreak>	JC002YC48:JC002YEMH:(624,0)-(632,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV22388>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Movement.TransportPerson.SelfMotion>	JC002YC48:JC002YEMH:(751,0)-(757,0)	"1.0"	"1.0"	"1.0"
